trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B26,M27204,737,A035,771,8.5,2,7,0.1120;0.2075;0.2639;0.2268;0.1330;0.0568
B27,A035,756,M27204,790,8.5,2,6,0.1240;0.2339;0.2894;0.2303;0.1224
B28,M27204,775,A035,809,8.5,2,7,0.0862;0.1706;0.2391;0.2421;0.1718;0.0902
B29,A035,794,M27204,828,8.5,2,7,0.0806;0.1953;0.2845;0.2541;0.1375;0.0480
B30,M27204,813,A035,847,8.5,2,6,0.1170;0.2412;0.3040;0.2300;0.1078
B31,A035,832,M27204,866,8.5,3,8,0.1160;0.2092;0.2619;0.2233;0.1321;0.0575
B32,M27204,849,A035,883,8.5,2,7,0.0504;0.1436;0.2522;0.2798;0.1910;0.0830
B33,A035,866,M27204,900,8.5,3,9,0.0583;0.1143;0.1792;0.2163;0.2034;0.1452;0.0833
B34,M27204,883,A035,917,8.5,1,7,0.0561;0.1219;0.1969;0.2336;0.2014;0.1284;0.0617
B35,A035,904,M27204,938,8.5,4,10,0.0628;0.1357;0.2106;0.2397;0.1905;0.1120;0.0487
B36,M27204,925,A035,959,8.5,1,7,0.0492;0.1044;0.1718;0.2182;0.2119;0.1552;0.0893
B37,A035,946,M27204,980,8.5,3,8,0.1099;0.2062;0.2656;0.2286;0.1333;0.0564
B38,M27204,963,A035,997,8.5,4,10,0.0857;0.1498;0.2032;0.2162;0.1750;0.1122;0.0579
B39,A035,980,M27204,1014,8.5,2,7,0.1078;0.1911;0.2483;0.2292;0.1505;0.0731
B40,M27204,997,A035,1031,8.5,3,10,0.0490;0.0984;0.1576;0.1984;0.1981;0.1543;0.0958;0.0484
B41,A035,1014,M27204,1048,8.5,1,8,0.0491;0.0981;0.1572;0.1978;0.1982;0.1544;0.0965;0.0487
B42,M27204,1035,A035,1069,8.5,1,7,0.0622;0.1235;0.1887;0.2217;0.1975;0.1344;0.0720
B43,A035,1056,M27204,1090,8.5,2,10,0.0434;0.0809;0.1250;0.1619;0.1796;0.1628;0.1231;0.0795;0.0438
B44,M27204,1077,A035,1111,8.5,1,7,0.0594;0.1193;0.1876;0.2226;0.2010;0.1368;0.0733
B45,A035,1096,M27204,1130,8.5,2,8,0.0465;0.1122;0.1944;0.2401;0.2117;0.1335;0.0616
B46,M27204,1115,A035,1149,8.5,2,7,0.0983;0.1885;0.2540;0.2370;0.1519;0.0703
B47,A035,1134,M27204,1168,8.5,2,7,0.1084;0.1800;0.2306;0.2245;0.1631;0.0934
B48,M27204,1155,A035,1189,8.5,3,9,0.0823;0.1367;0.1860;0.2077;0.1812;0.1293;0.0768
B49,A035,1176,M27204,1210,8.5,2,7,0.1146;0.2042;0.2567;0.2247;0.1373;0.0625
B50,M27204,1197,A035,1231,8.5,1,8,0.0439;0.0978;0.1636;0.2095;0.2061;0.1525;0.0872;0.0394
B51,A035,1218,M27204,1252,8.5,1,7,0.0637;0.1223;0.1837;0.2158;0.1973;0.1387;0.0785
B52,M27204,1239,A035,1273,8.5,1,7,0.0629;0.1299;0.2005;0.2316;0.1940;0.1224;0.0587
B53,A035,1260,M27204,1294,8.5,2,7,0.1015;0.1823;0.2408;0.2320;0.1597;0.0837
B54,M27204,1277,A035,1311,8.5,1,6,0.0506;0.1260;0.2227;0.2666;0.2142;0.1199
B55,A035,1294,M27204,1328,8.5,2,7,0.0557;0.1457;0.2457;0.2716;0.1919;0.0894
B56,M27204,1311,A035,1345,8.5,3,10,0.0558;0.1010;0.1527;0.1886;0.1895;0.1529;0.1025;0.0570
B57,A035,1330,M27204,1364,8.5,2,9,0.0605;0.1017;0.1462;0.1793;0.1813;0.1535;0.1096;0.0679
B58,M27204,1349,A035,1383,8.5,2,9,0.0520;0.0931;0.1433;0.1798;0.1887;0.1606;0.1138;0.0687
B59,A035,1368,M27204,1402,8.5,1,7,0.0565;0.1200;0.1931;0.2293;0.2022;0.1328;0.0661
