trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B24,M27204,362,A035,396,8.5,2,6,0.0885;0.2129;0.3068;0.2591;0.1327
B25,A035,367,M27204,401,8.5,2,8,0.0843;0.1498;0.2046;0.2185;0.1755;0.1112;0.0561
B26,M27204,372,A035,406,8.5,2,7,0.1046;0.1851;0.2422;0.2305;0.1565;0.0811
B27,A035,377,M27204,411,8.5,3,8,0.0989;0.1817;0.2426;0.2344;0.1602;0.0822
B28,M27204,382,A035,416,8.5,1,7,0.0543;0.1124;0.1810;0.2211;0.2067;0.1447;0.0798
B29,A035,387,M27204,421,8.5,2,7,0.0782;0.1770;0.2611;0.2553;0.1603;0.0681
B30,M27204,392,A035,426,8.5,4,12,0.0525;0.0844;0.1221;0.1496;0.1644;0.1541;0.1250;0.0909;0.0570
B31,A035,397,M27204,431,8.5,1,7,0.0547;0.1202;0.1954;0.2335;0.2035;0.1301;0.0626
B32,M27204,402,A035,436,8.5,2,7,0.0911;0.1669;0.2292;0.2345;0.1772;0.1011
B33,A035,407,M27204,441,8.5,2,7,0.0716;0.1646;0.2530;0.2588;0.1730;0.0790
B34,M27204,412,A035,446,8.5,2,8,0.0874;0.1579;0.2140;0.2214;0.1713;0.1004;0.0476
B35,A035,417,M27204,451,8.5,2,7,0.0723;0.1498;0.2265;0.2490;0.1931;0.1093
B36,M27204,422,A035,456,8.5,1,8,0.0458;0.0896;0.1411;0.1813;0.1945;0.1651;0.1152;0.0674
B37,A035,427,M27204,461,8.5,2,8,0.0939;0.1508;0.1955;0.2069;0.1714;0.1160;0.0655
B38,M27204,432,A035,466,8.5,2,8,0.0431;0.1167;0.2120;0.2582;0.2091;0.1163;0.0446
B39,A035,437,M27204,471,8.5,2,9,0.0631;0.1137;0.1646;0.1944;0.1860;0.1423;0.0889;0.0470
B40,M27204,442,A035,476,8.5,2,9,0.0435;0.0900;0.1458;0.1899;0.1990;0.1641;0.1086;0.0591
B41,A035,447,M27204,481,8.5,1,8,0.0551;0.1044;0.1612;0.1971;0.1933;0.1491;0.0927;0.0471
B42,M27204,452,A035,486,8.5,2,7,0.1057;0.1744;0.2255;0.2246;0.1690;0.1008
B43,A035,457,M27204,491,8.5,3,9,0.0469;0.1230;0.2144;0.2557;0.2038;0.1128;0.0434
B44,M27204,462,A035,496,8.5,2,7,0.0889;0.1756;0.2436;0.2425;0.1657;0.0837
B45,A035,467,M27204,501,8.5,1,8,0.0567;0.1066;0.1627;0.1974;0.1917;0.1475;0.0908;0.0466
B46,M27204,472,A035,506,8.5,2,7,0.0753;0.1818;0.2719;0.2588;0.1529;0.0593
B47,A035,477,M27204,511,8.5,2,6,0.0888;0.2094;0.3024;0.2607;0.1387
B48,M27204,482,A035,516,8.5,2,8,0.0609;0.1233;0.1925;0.2264;0.1985;0.1315;0.0669
B49,A035,487,M27204,521,8.5,3,9,0.0757;0.1337;0.1881;0.2131;0.1858;0.1296;0.0740
B50,M27204,492,A035,526,8.5,2,7,0.1100;0.1887;0.2416;0.2259;0.1537;0.0801
B51,A035,497,M27204,531,8.5,2,7,0.1084;0.1845;0.2383;0.2266;0.1573;0.0849
B52,M27204,502,A035,536,8.5,2,8,0.0730;0.1268;0.1793;0.2055;0.1904;0.1397;0.0853
B53,A035,507,M27204,541,8.5,2,7,0.0508;0.1326;0.2325;0.2716;0.2064;0.1061
B54,M27204,512,A035,546,8.5,2,6,0.1276;0.2292;0.2811;0.2303;0.1318
B55,A035,517,M27204,551,8.5,2,8,0.0969;0.1632;0.2136;0.2156;0.1652;0.0977;0.0478
B56,M27204,522,A035,556,8.5,3,8,0.0526;0.1300;0.2246;0.2654;0.2107;0.1167
B57,A035,527,M27204,561,8.5,2,7,0.0632;0.1694;0.2752;0.2719;0.1607;0.0596
B58,M27204,532,A035,566,8.5,2,6,0.1030;0.2213;0.3010;0.2461;0.1286
B59,A035,537,M27204,571,8.5,2,9,0.0506;0.0974;0.1540;0.1938;0.1952;0.1552;0.1008;0.0530
B60,M27204,541,A035,575,8.5,2,7,0.0716;0.1490;0.2256;0.2493;0.1942;0.1103
B61,A035,545,M27204,579,8.5,1,7,0.0483;0.1085;0.1819;0.2276;0.2124;0.1449;0.0764
B62,M27204,549,A035,583,8.5,2,8,0.0665;0.1225;0.1806;0.2111;0.1955;0.1408;0.0830
B63,A035,553,M27204,587,8.5,2,7,0.1215;0.2156;0.2630;0.2180;0.1274;0.0545
B64,M27204,557,A035,591,8.5,2,8,0.0584;0.1179;0.1852;0.2218;0.2021;0.1391;0.0755
B65,A035,561,M27204,595,8.5,2,7,0.1185;0.2125;0.2636;0.2202;0.1294;0.0558
B66,M27204,565,A035,599,8.5,1,7,0.0570;0.1150;0.1820;0.2197;0.2041;0.1429;0.0793
B67,A035,569,M27204,603,8.5,2,7,0.0978;0.1800;0.2419;0.2352;0.1616;0.0835
B68,M27204,573,A035,607,8.5,2,7,0.0976;0.1781;0.2386;0.2349;0.1638;0.0870
B69,A035,577,M27204,611,8.5,2,7,0.1091;0.2114;0.2735;0.2280;0.1280;0.0500
B70,M27204,581,A035,615,8.5,2,7,0.1056;0.2011;0.2639;0.2320;0.1382;0.0592
B71,A035,585,M27204,619,8.5,2,9,0.0457;0.0884;0.1381;0.1785;0.1931;0.1662;0.1190;0.0710
B72,M27204,589,A035,623,8.5,2,8,0.0658;0.1417;0.2169;0.2404;0.1869;0.1048;0.0435
B73,A035,593,M27204,627,8.5,2,7,0.1145;0.2157;0.2718;0.2231;0.1253;0.0496
B74,M27204,597,A035,631,8.5,3,8,0.1064;0.1860;0.2429;0.2294;0.1552;0.0801
B75,A035,601,M27204,635,8.5,1,8,0.0572;0.1089;0.1658;0.1994;0.1923;0.1450;0.0878;0.0436
B76,M27204,605,A035,639,8.5,1,7,0.0483;0.1044;0.1726;0.2199;0.2125;0.1544;0.0879
B77,A035,609,M27204,643,8.5,1,7,0.0704;0.1315;0.1906;0.2180;0.1896;0.1296;0.0703
B78,M27204,613,A035,647,8.5,2,9,0.0722;0.1198;0.1643;0.1878;0.1780;0.1381;0.0894;0.0504
B79,A035,617,M27204,651,8.5,3,8,0.0960;0.1707;0.2286;0.2313;0.1734;0.1000
B80,M27204,621,A035,655,8.5,2,7,0.1044;0.1758;0.2285;0.2266;0.1678;0.0969
B81,A035,625,M27204,659,8.5,3,9,0.0889;0.1593;0.2147;0.2206;0.1701;0.0993;0.0471
B82,M27204,629,A035,663,8.5,2,8,0.0745;0.1300;0.1818;0.2078;0.1882;0.1358;0.0819
B83,A035,633,M27204,667,8.5,2,7,0.0714;0.1834;0.2812;0.2635;0.1479;0.0526
B84,M27204,637,A035,671,8.5,2,8,0.0530;0.1109;0.1799;0.2216;0.2079;0.1459;0.0808
B85,A035,641,M27204,675,8.5,2,8,0.0645;0.1237;0.1857;0.2175;0.1958;0.1366;0.0762
B86,M27204,645,A035,679,8.5,1,7,0.0727;0.1318;0.1876;0.2135;0.1885;0.1314;0.0745
B87,A035,649,M27204,683,8.5,2,8,0.0819;0.1383;0.1887;0.2103;0.1808;0.1266;0.0734
B88,M27204,653,A035,687,8.5,2,7,0.0865;0.1878;0.2650;0.2480;0.1502;0.0625
B89,A035,657,M27204,691,8.5,2,7,0.1105;0.1960;0.2511;0.2272;0.1457;0.0695
B90,M27204,662,A035,696,8.5,2,7,0.1192;0.2111;0.2606;0.2203;0.1311;0.0577
B91,A035,667,M27204,701,8.5,2,8,0.0514;0.1101;0.1802;0.2232;0.2093;0.1461;0.0797
B92,M27204,672,A035,706,8.5,3,8,0.0816;0.1661;0.2395;0.2452;0.1758;0.0918
B93,A035,677,M27204,711,8.5,2,8,0.0966;0.1605;0.2097;0.2131;0.1666;0.1021;0.0514
B94,M27204,682,A035,716,8.5,3,10,0.0535;0.0971;0.1489;0.1852;0.1894;0.1569;0.1074;0.0616
B95,A035,687,M27204,721,8.5,2,10,0.0385;0.0710;0.1119;0.1503;0.1711;0.1668;0.1367;0.0960;0.0577
B96,M27204,692,A035,726,8.5,2,8,0.0513;0.1079;0.1763;0.2200;0.2101;0.1499;0.0845
B97,A035,697,M27204,731,8.5,1,7,0.0616;0.1152;0.1755;0.2104;0.2006;0.1484;0.0883
B98,M27204,702,A035,736,8.5,2,9,0.0656;0.1150;0.1652;0.1927;0.1840;0.1411;0.0889;0.0475
B99,A035,707,M27204,741,8.5,2,9,0.0590;0.0999;0.1452;0.1770;0.1824;0.1551;0.1119;0.0695
B100,M27204,712,A035,746,8.5,3,8,0.0690;0.1526;0.2360;0.2554;0.1886;0.0984
B101,A035,717,M27204,751,8.5,2,8,0.0498;0.1167;0.1962;0.2384;0.2076;0.1307;0.0606
B102,M27204,722,A035,756,8.5,2,9,0.0675;0.1142;0.1601;0.1859;0.1800;0.1426;0.0955;0.0542
B103,A035,727,M27204,761,8.5,2,6,0.1021;0.2365;0.3171;0.2389;0.1054
B104,M27204,732,A035,766,8.5,3,10,0.0746;0.1188;0.1608;0.1826;0.1750;0.1385;0.0943;0.0554
B105,A035,737,M27204,771,8.5,2,8,0.0559;0.1124;0.1790;0.2181;0.2054;0.1461;0.0831
B106,M27204,742,A035,776,8.5,2,8,0.0824;0.1370;0.1862;0.2080;0.1810;0.1289;0.0765
B107,A035,747,M27204,781,8.5,2,7,0.0994;0.1803;0.2396;0.2334;0.1619;0.0854
B108,M27204,752,A035,786,8.5,1,8,0.0454;0.0918;0.1471;0.1889;0.1968;0.1626;0.1081;0.0593
B109,A035,757,M27204,791,8.5,2,7,0.0884;0.1834;0.2556;0.2449;0.1568;0.0709
B110,M27204,762,A035,796,8.5,3,9,0.0470;0.1147;0.1973;0.2422;0.2105;0.1298;0.0585
B111,A035,767,M27204,801,8.5,2,8,0.0535;0.1098;0.1762;0.2183;0.2081;0.1490;0.0851
B112,M27204,772,A035,806,8.5,2,9,0.0450;0.0883;0.1392;0.1804;0.1950;0.1658;0.1171;0.0692
B113,A035,777,M27204,811,8.5,2,6,0.1337;0.2311;0.2779;0.2260;0.1313
B114,M27204,781,A035,815,8.5,2,7,0.1084;0.1881;0.2437;0.2279;0.1538;0.0781
B115,A035,785,M27204,819,8.5,2,6,0.1119;0.2379;0.3070;0.2337;0.1095
B116,M27204,789,A035,823,8.5,1,7,0.0565;0.1250;0.2018;0.2378;0.1993;0.1230;0.0566
B117,A035,793,M27204,827,8.5,4,9,0.1020;0.1762;0.2318;0.2294;0.1666;0.0940
B118,M27204,797,A035,831,8.5,2,9,0.0430;0.0840;0.1353;0.1775;0.1954;0.1693;0.1221;0.0734
B119,A035,801,M27204,835,8.5,3,8,0.0759;0.1660;0.2477;0.2536;0.1735;0.0833
B120,M27204,805,A035,839,8.5,3,8,0.0761;0.1542;0.2288;0.2468;0.1883;0.1058
B121,A035,809,M27204,843,8.5,2,8,0.0823;0.1376;0.1871;0.2089;0.1806;0.1282;0.0753
B122,M27204,813,A035,847,8.5,2,6,0.1113;0.2356;0.3050;0.2354;0.1127
B123,A035,817,M27204,851,8.5,1,8,0.0454;0.0963;0.1578;0.2013;0.2021;0.1562;0.0948;0.0461
B124,M27204,821,A035,855,8.5,1,8,0.0455;0.0955;0.1556;0.1990;0.2007;0.1570;0.0979;0.0488
B125,A035,825,M27204,859,8.5,1,7,0.0673;0.1309;0.1946;0.2237;0.1912;0.1269;0.0654
B126,M27204,829,A035,863,8.5,2,7,0.1099;0.1838;0.2355;0.2247;0.1584;0.0877
B127,A035,833,M27204,867,8.5,2,7,0.0956;0.1993;0.2724;0.2401;0.1380;0.0546
B128,M27204,837,A035,871,8.5,2,7,0.1161;0.2081;0.2596;0.2231;0.1339;0.0592
B129,A035,842,M27204,876,8.5,2,8,0.0849;0.1579;0.2178;0.2254;0.1720;0.0978;0.0442
B130,M27204,847,A035,881,8.5,4,9,0.0984;0.1867;0.2507;0.2363;0.1545;0.0734
B131,A035,852,M27204,886,8.5,1,7,0.0463;0.1049;0.1775;0.2260;0.2148;0.1498;0.0807
B132,M27204,857,A035,891,8.5,2,7,0.0922;0.1978;0.2747;0.2435;0.1384;0.0534
B133,A035,862,M27204,896,8.5,2,8,0.0549;0.1121;0.1797;0.2195;0.2064;0.1457;0.0817
B134,M27204,867,A035,901,8.5,2,6,0.0901;0.2077;0.2979;0.2613;0.1430
B135,A035,872,M27204,906,8.5,2,9,0.0530;0.0934;0.1418;0.1775;0.1871;0.1603;0.1159;0.0710
B136,M27204,877,A035,911,8.5,1,7,0.0612;0.1257;0.1956;0.2295;0.1972;0.1276;0.0632
B137,A035,882,M27204,916,8.5,2,7,0.1089;0.1786;0.2277;0.2235;0.1648;0.0965
B138,M27204,887,A035,921,8.5,2,8,0.0959;0.1550;0.2011;0.2087;0.1688;0.1110;0.0595
B139,A035,892,M27204,926,8.5,1,7,0.0456;0.1073;0.1859;0.2339;0.2149;0.1428;0.0696
B140,M27204,897,A035,931,8.5,2,7,0.0975;0.1774;0.2378;0.2346;0.1647;0.0880
B141,A035,901,M27204,935,8.5,2,9,0.0540;0.1046;0.1633;0.2003;0.1952;0.1482;0.0898;0.0446
B142,M27204,905,A035,939,8.5,3,8,0.1059;0.1837;0.2392;0.2290;0.1581;0.0841
B143,A035,909,M27204,943,8.5,1,7,0.0684;0.1257;0.1837;0.2124;0.1931;0.1371;0.0796
B144,M27204,913,A035,947,8.5,2,8,0.0894;0.1411;0.1841;0.2023;0.1761;0.1282;0.0788
B145,A035,917,M27204,951,8.5,3,9,0.0750;0.1303;0.1826;0.2076;0.1876;0.1352;0.0817
B146,M27204,921,A035,955,8.5,2,7,0.1162;0.2047;0.2547;0.2231;0.1374;0.0639
B147,A035,925,M27204,959,8.5,1,7,0.0580;0.1222;0.1941;0.2294;0.2007;0.1305;0.0651
B148,M27204,929,A035,963,8.5,1,7,0.0605;0.1215;0.1897;0.2241;0.1995;0.1345;0.0702
B149,A035,933,M27204,967,8.5,2,6,0.1159;0.2210;0.2868;0.2397;0.1366
B150,M27204,937,A035,971,8.5,1,7,0.0735;0.1339;0.1902;0.2161;0.1867;0.1285;0.0711
B151,A035,941,M27204,975,8.5,1,7,0.0725;0.1336;0.1908;0.2173;0.1871;0.1285;0.0702
B152,M27204,945,A035,979,8.5,2,7,0.0960;0.2056;0.2806;0.2390;0.1311;0.0477
B153,A035,949,M27204,983,8.5,2,8,0.0591;0.1188;0.1868;0.2222;0.2011;0.1377;0.0743
B154,M27204,953,A035,987,8.5,2,6,0.1215;0.2282;0.2879;0.2337;0.1287
B155,A035,957,M27204,991,8.5,2,8,0.0906;0.1519;0.2008;0.2114;0.1726;0.1126;0.0601
B156,M27204,962,A035,996,8.5,2,8,0.0818;0.1429;0.1961;0.2149;0.1800;0.1197;0.0646
B157,A035,967,M27204,1001,8.5,1,7,0.0462;0.1106;0.1911;0.2375;0.2124;0.1371;0.0651
B158,M27204,972,A035,1006,8.5,2,6,0.1197;0.2407;0.3013;0.2291;0.1092
B159,A035,977,M27204,1011,8.5,2,6,0.0788;0.1979;0.3007;0.2743;0.1483
B160,M27204,982,A035,1016,8.5,2,7,0.0587;0.1563;0.2607;0.2740;0.1770;0.0733
B161,A035,987,M27204,1021,8.5,1,7,0.0455;0.1046;0.1798;0.2290;0.2158;0.1477;0.0776
B162,M27204,992,A035,1026,8.5,3,9,0.0723;0.1268;0.1809;0.2074;0.1905;0.1387;0.0834
B163,A035,997,M27204,1031,8.5,2,7,0.0947;0.1878;0.2559;0.2397;0.1526;0.0693
B164,M27204,1002,A035,1036,8.5,2,7,0.1231;0.2166;0.2629;0.2168;0.1265;0.0541
B165,A035,1007,M27204,1041,8.5,2,7,0.1067;0.1838;0.2390;0.2281;0.1580;0.0844
B166,M27204,1012,A035,1046,8.5,1,8,0.0586;0.1113;0.1680;0.2004;0.1914;0.1424;0.0855;0.0424
B167,A035,1017,M27204,1051,8.5,2,8,0.0703;0.1256;0.1817;0.2097;0.1919;0.1384;0.0824
B168,M27204,1021,A035,1055,8.5,2,7,0.1196;0.2120;0.2613;0.2197;0.1302;0.0572
B169,A035,1025,M27204,1059,8.5,2,7,0.0809;0.1760;0.2543;0.2514;0.1635;0.0739
B170,M27204,1029,A035,1063,8.5,1,8,0.0590;0.1132;0.1706;0.2032;0.1918;0.1405;0.0821;0.0396
B171,A035,1033,M27204,1067,8.5,2,6,0.1192;0.2271;0.2891;0.2356;0.1290
B172,M27204,1037,A035,1071,8.5,2,7,0.0800;0.1839;0.2681;0.2544;0.1526;0.0610
B173,A035,1041,M27204,1075,8.5,1,7,0.0566;0.1126;0.1786;0.2171;0.2048;0.1467;0.0836
B174,M27204,1045,A035,1079,8.5,2,7,0.0931;0.1831;0.2516;0.2404;0.1576;0.0742
B175,A035,1049,M27204,1083,8.5,2,9,0.0592;0.1023;0.1489;0.1821;0.1838;0.1530;0.1073;0.0634
B176,M27204,1053,A035,1087,8.5,2,9,0.0489;0.0993;0.1594;0.2013;0.1990;0.1533;0.0929;0.0459
B177,A035,1057,M27204,1091,8.5,2,6,0.1226;0.2295;0.2873;0.2327;0.1279
B178,M27204,1061,A035,1095,8.5,1,8,0.0424;0.0895;0.1466;0.1917;0.2007;0.1643;0.1078;0.0570
B179,A035,1065,M27204,1099,8.5,1,7,0.0591;0.1198;0.1888;0.2238;0.2006;0.1363;0.0716
B180,M27204,1069,A035,1103,8.5,2,8,0.0666;0.1232;0.1820;0.2123;0.1951;0.1390;0.0818
B181,A035,1073,M27204,1107,8.5,3,8,0.0946;0.1687;0.2268;0.2315;0.1758;0.1026
B182,M27204,1077,A035,1111,8.5,2,6,0.0872;0.2122;0.3083;0.2602;0.1321
B183,A035,1081,M27204,1115,8.5,1,8,0.0419;0.0954;0.1616;0.2092;0.2078;0.1550;0.0890;0.0401
B184,M27204,1085,A035,1119,8.5,2,6,0.1223;0.2297;0.2883;0.2326;0.1271
B185,A035,1089,M27204,1123,8.5,2,7,0.1054;0.1783;0.2314;0.2274;0.1645;0.0930
B186,M27204,1093,A035,1127,8.5,1,7,0.0590;0.1138;0.1770;0.2138;0.2031;0.1471;0.0862
B187,A035,1097,M27204,1131,8.5,1,7,0.0496;0.1062;0.1742;0.2199;0.2112;0.1524;0.0865
B188,M27204,1101,A035,1135,8.5,3,8,0.0547;0.1390;0.2352;0.2684;0.2008;0.1019
B189,A035,1105,M27204,1139,8.5,2,6,0.1183;0.2247;0.2874;0.2366;0.1330
B190,M27204,1109,A035,1143,8.5,1,7,0.0523;0.1153;0.1896;0.2307;0.2068;0.1371;0.0682
B191,A035,1113,M27204,1147,8.5,1,7,0.0621;0.1167;0.1779;0.2122;0.2002;0.1451;0.0858
B192,M27204,1117,A035,1151,8.5,2,9,0.0592;0.1047;0.1543;0.1870;0.1863;0.1500;0.1013;0.0572
B193,A035,1121,M27204,1155,8.5,1,7,0.0479;0.1130;0.1916;0.2366;0.2103;0.1356;0.0650
B194,M27204,1125,A035,1159,8.5,1,8,0.0464;0.0986;0.1609;0.2043;0.2021;0.1535;0.0909;0.0433
B195,A035,1129,M27204,1163,8.5,2,7,0.0828;0.1892;0.2715;0.2520;0.1470;0.0575
B196,M27204,1133,A035,1167,8.5,2,8,0.0563;0.1311;0.2129;0.2467;0.1955;0.1113;0.0462
B197,A035,1137,M27204,1171,8.5,2,7,0.0758;0.1526;0.2261;0.2463;0.1904;0.1088
B198,M27204,1142,A035,1176,8.5,2,10,0.0434;0.0828;0.1292;0.1669;0.1836;0.1622;0.1193;0.0735;0.0391
B199,A035,1147,M27204,1181,8.5,1,7,0.0664;0.1291;0.1928;0.2227;0.1925;0.1291;0.0674
B200,M27204,1152,A035,1186,8.5,3,8,0.0993;0.1942;0.2617;0.2375;0.1444;0.0629
B201,A035,1157,M27204,1191,8.5,1,8,0.0503;0.1034;0.1661;0.2069;0.1997;0.1479;0.0858;0.0399
B202,M27204,1162,A035,1196,8.5,1,7,0.0459;0.1149;0.2000;0.2453;0.2106;0.1276;0.0557
B203,A035,1167,M27204,1201,8.5,2,8,0.0599;0.1187;0.1855;0.2208;0.2008;0.1386;0.0757
B204,M27204,1172,A035,1206,8.5,2,7,0.0596;0.1418;0.2334;0.2635;0.1984;0.1033
B205,A035,1177,M27204,1211,8.5,2,9,0.0470;0.0887;0.1374;0.1771;0.1916;0.1660;0.1195;0.0727
B206,M27204,1182,A035,1216,8.5,2,7,0.0758;0.1636;0.2448;0.2522;0.1766;0.0870
B207,A035,1187,M27204,1221,8.5,1,8,0.0425;0.0907;0.1490;0.1942;0.2015;0.1627;0.1051;0.0543
B208,M27204,1192,A035,1226,8.5,2,7,0.0685;0.1564;0.2438;0.2581;0.1830;0.0902
B209,A035,1197,M27204,1231,8.5,1,7,0.0643;0.1231;0.1843;0.2162;0.1964;0.1381;0.0776
B210,M27204,1202,A035,1236,8.5,2,6,0.1141;0.2275;0.2941;0.2381;0.1262
B211,A035,1207,M27204,1241,8.5,2,7,0.1073;0.1799;0.2318;0.2256;0.1630;0.0924
B212,M27204,1212,A035,1246,8.5,1,7,0.0547;0.1137;0.1837;0.2226;0.2063;0.1420;0.0770
B213,A035,1217,M27204,1251,8.5,2,8,0.0707;0.1360;0.1984;0.2243;0.1878;0.1214;0.0614
B214,M27204,1222,A035,1256,8.5,2,8,0.0694;0.1412;0.2097;0.2329;0.1855;0.1110;0.0503
B215,A035,1227,M27204,1261,8.5,2,7,0.0975;0.1787;0.2404;0.2354;0.1628;0.0852
B216,M27204,1232,A035,1266,8.5,3,9,0.0720;0.1274;0.1819;0.2087;0.1904;0.1373;0.0823
B217,A035,1237,M27204,1271,8.5,1,7,0.0482;0.1154;0.1965;0.2397;0.2091;0.1310;0.0601
B218,M27204,1242,A035,1276,8.5,2,8,0.0885;0.1491;0.1990;0.2130;0.1745;0.1147;0.0612
B219,A035,1247,M27204,1281,8.5,1,8,0.0482;0.1004;0.1627;0.2047;0.2009;0.1513;0.0892;0.0426
B220,M27204,1252,A035,1286,8.5,4,10,0.0608;0.1323;0.2091;0.2399;0.1931;0.1146;0.0502
B221,A035,1257,M27204,1291,8.5,2,8,0.0759;0.1295;0.1801;0.2052;0.1875;0.1376;0.0842
B222,M27204,1261,A035,1295,8.5,1,7,0.0606;0.1182;0.1841;0.2185;0.2010;0.1400;0.0776
B223,A035,1265,M27204,1299,8.5,2,7,0.1109;0.1938;0.2475;0.2266;0.1482;0.0730
B224,M27204,1269,A035,1303,8.5,1,8,0.0541;0.1071;0.1672;0.2043;0.1962;0.1451;0.0851;0.0409
B225,A035,1273,M27204,1307,8.5,3,7,0.1378;0.2517;0.2944;0.2138;0.1023
B226,M27204,1277,A035,1311,8.5,3,9,0.0668;0.1408;0.2137;0.2375;0.1867;0.1077;0.0468
B227,A035,1281,M27204,1315,8.5,1,7,0.0520;0.1207;0.2012;0.2409;0.2037;0.1251;0.0564
B228,M27204,1285,A035,1319,8.5,3,8,0.0970;0.1964;0.2660;0.2391;0.1421;0.0594
B229,A035,1289,M27204,1323,8.5,2,7,0.0784;0.1653;0.2442;0.2496;0.1751;0.0874
B230,M27204,1293,A035,1327,8.5,2,7,0.0824;0.1910;0.2750;0.2528;0.1442;0.0546
B231,A035,1297,M27204,1331,8.5,2,6,0.0980;0.2242;0.3094;0.2479;0.1205
B232,M27204,1301,A035,1335,8.5,3,8,0.1206;0.2148;0.2632;0.2185;0.1280;0.0549
B233,A035,1305,M27204,1339,8.5,1,7,0.0599;0.1169;0.1812;0.2171;0.2017;0.1423;0.0809
B234,M27204,1309,A035,1343,8.5,2,7,0.0979;0.1742;0.2316;0.2319;0.1694;0.0950
B235,A035,1313,M27204,1347,8.5,3,10,0.0790;0.1293;0.1734;0.1942;0.1746;0.1283;0.0790;0.0422
B236,M27204,1317,A035,1351,8.5,2,8,0.0767;0.1500;0.2151;0.2300;0.1785;0.1032;0.0465
B237,A035,1322,M27204,1356,8.5,1,8,0.0424;0.0913;0.1510;0.1969;0.2028;0.1611;0.1026;0.0519
B238,M27204,1327,A035,1361,8.5,1,8,0.0585;0.1118;0.1694;0.2019;0.1919;0.1416;0.0838;0.0411
B239,A035,1332,M27204,1366,8.5,2,6,0.1086;0.2217;0.2946;0.2429;0.1322
B240,M27204,1337,A035,1371,8.5,2,6,0.1061;0.2303;0.3055;0.2403;0.1178
B241,A035,1342,M27204,1376,8.5,2,6,0.1196;0.2387;0.2995;0.2297;0.1125
B242,M27204,1347,A035,1381,8.5,2,8,0.0676;0.1288;0.1906;0.2192;0.1924;0.1311;0.0703
B243,A035,1352,M27204,1386,8.5,2,7,0.0691;0.1747;0.2725;0.2655;0.1576;0.0606
B244,M27204,1357,A035,1391,8.5,1,7,0.0751;0.1343;0.1897;0.2152;0.1857;0.1284;0.0716
B245,A035,1362,M27204,1396,8.5,1,7,0.0516;0.1121;0.1841;0.2256;0.2085;0.1425;0.0756
B246,M27204,1367,A035,1401,8.5,1,7,0.0449;0.1135;0.2008;0.2474;0.2115;0.1270;0.0549
B247,A035,1372,M27204,1406,8.5,2,7,0.0837;0.1661;0.2365;0.2424;0.1767;0.0946
