trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B50,M27204,464,A035,498,8.5,2,8,0.0516;0.1061;0.1715;0.2154;0.2095;0.1552;0.0907
B51,A035,468,M27204,502,8.5,1,8,0.0458;0.0938;0.1510;0.1941;0.1983;0.1592;0.1037;0.0541
B52,M27204,472,A035,506,8.5,2,7,0.1005;0.2080;0.2790;0.2354;0.1295;0.0476
B53,A035,476,M27204,510,8.5,1,7,0.0516;0.1103;0.1795;0.2221;0.2090;0.1467;0.0808
B54,M27204,480,A035,514,8.5,1,7,0.0463;0.1024;0.1724;0.2219;0.2153;0.1549;0.0868
B55,A035,484,M27204,518,8.5,2,7,0.0648;0.1567;0.2508;0.2644;0.1804;0.0829
B56,M27204,488,A035,522,8.5,2,8,0.0683;0.1316;0.1942;0.2227;0.1905;0.1269;0.0658
B57,A035,492,M27204,526,8.5,2,9,0.0615;0.1128;0.1664;0.1978;0.1885;0.1419;0.0869;0.0442
B58,M27204,496,A035,530,8.5,2,7,0.0871;0.1777;0.2486;0.2449;0.1634;0.0783
B59,A035,500,M27204,534,8.5,1,7,0.0474;0.1111;0.1898;0.2346;0.2116;0.1382;0.0673
B60,M27204,504,A035,538,8.5,1,8,0.0429;0.0875;0.1417;0.1845;0.1983;0.1667;0.1144;0.0640
B61,A035,508,M27204,542,8.5,4,9,0.1125;0.2086;0.2649;0.2261;0.1318;0.0561
B62,M27204,512,A035,546,8.5,3,11,0.0568;0.0925;0.1320;0.1601;0.1706;0.1503;0.1152;0.0768;0.0457
B63,A035,516,M27204,550,8.5,1,7,0.0504;0.1095;0.1808;0.2243;0.2101;0.1460;0.0789
B64,M27204,520,A035,554,8.5,1,7,0.0505;0.1231;0.2079;0.2474;0.2026;0.1187;0.0498
B65,A035,524,M27204,558,8.5,2,8,0.0940;0.1560;0.2037;0.2111;0.1692;0.1089;0.0571
B66,M27204,528,A035,562,8.5,2,6,0.1238;0.2351;0.2908;0.2297;0.1206
B67,A035,532,M27204,566,8.5,2,7,0.1099;0.2082;0.2689;0.2286;0.1310;0.0534
B68,M27204,536,A035,570,8.5,3,11,0.0558;0.0910;0.1311;0.1596;0.1707;0.1514;0.1163;0.0778;0.0463
B69,A035,541,M27204,575,8.5,1,7,0.0507;0.1077;0.1760;0.2201;0.2105;0.1504;0.0846
B70,M27204,546,A035,580,8.5,2,8,0.0898;0.1458;0.1917;0.2070;0.1751;0.1214;0.0692
B71,A035,551,M27204,585,8.5,2,7,0.0917;0.1806;0.2487;0.2414;0.1606;0.0770
B72,M27204,556,A035,590,8.5,2,7,0.0558;0.1493;0.2521;0.2738;0.1863;0.0827
B73,A035,561,M27204,595,8.5,1,7,0.0460;0.1087;0.1871;0.2344;0.2136;0.1413;0.0689
B74,M27204,566,A035,600,8.5,3,10,0.0611;0.1103;0.1628;0.1936;0.1874;0.1448;0.0915;0.0485
B75,A035,571,M27204,605,8.5,4,12,0.0459;0.0794;0.1184;0.1530;0.1696;0.1604;0.1282;0.0904;0.0547
B76,M27204,576,A035,610,8.5,2,7,0.0993;0.1708;0.2253;0.2281;0.1737;0.1028
B77,A035,581,M27204,615,8.5,1,7,0.0584;0.1188;0.1881;0.2236;0.2016;0.1368;0.0727
B78,M27204,586,A035,620,8.5,3,10,0.0710;0.1222;0.1700;0.1941;0.1809;0.1343;0.0834;0.0441
B79,A035,591,M27204,625,8.5,1,8,0.0463;0.0987;0.1617;0.2054;0.2025;0.1531;0.0897;0.0426
B80,M27204,596,A035,630,8.5,2,6,0.1105;0.2293;0.2997;0.2390;0.1215
B81,A035,601,M27204,635,8.5,1,7,0.0695;0.1265;0.1837;0.2118;0.1920;0.1366;0.0799
B82,M27204,606,A035,640,8.5,1,7,0.0617;0.1273;0.1985;0.2310;0.1962;0.1247;0.0606
B83,A035,611,M27204,645,8.5,2,8,0.0691;0.1246;0.1809;0.2094;0.1932;0.1398;0.0830
B84,M27204,616,A035,650,8.5,2,7,0.1053;0.2076;0.2728;0.2322;0.1305;0.0516
B85,A035,621,M27204,655,8.5,2,9,0.0474;0.0898;0.1397;0.1788;0.1924;0.1644;0.1173;0.0702
B86,M27204,626,A035,660,8.5,2,7,0.0927;0.2023;0.2805;0.2426;0.1331;0.0488
B87,A035,631,M27204,665,8.5,3,8,0.0842;0.1712;0.2429;0.2458;0.1703;0.0856
B88,M27204,636,A035,670,8.5,1,7,0.0553;0.1188;0.1925;0.2298;0.2035;0.1337;0.0664
B89,A035,641,M27204,675,8.5,3,8,0.0833;0.1650;0.2355;0.2425;0.1777;0.0960
B90,M27204,646,A035,680,8.5,2,8,0.0478;0.1022;0.1693;0.2164;0.2136;0.1585;0.0922
B91,A035,651,M27204,685,8.5,2,7,0.0968;0.1747;0.2338;0.2331;0.1686;0.0930
B92,M27204,656,A035,690,8.5,1,7,0.0525;0.1116;0.1827;0.2237;0.2083;0.1437;0.0775
B93,A035,661,M27204,695,8.5,1,8,0.0469;0.0968;0.1571;0.1990;0.2000;0.1556;0.0965;0.0481
B94,M27204,666,A035,700,8.5,2,7,0.0787;0.1881;0.2775;0.2561;0.1455;0.0541
B95,A035,671,M27204,705,8.5,1,7,0.0661;0.1244;0.1851;0.2155;0.1946;0.1370;0.0773
B96,M27204,676,A035,710,8.5,2,9,0.0410;0.0877;0.1470;0.1944;0.2037;0.1648;0.1066;0.0548
B97,A035,681,M27204,715,8.5,3,7,0.1281;0.2306;0.2819;0.2291;0.1303
B98,M27204,686,A035,720,8.5,3,8,0.1166;0.2090;0.2604;0.2225;0.1332;0.0583
B99,A035,691,M27204,725,8.5,1,8,0.0433;0.0922;0.1501;0.1954;0.2009;0.1611;0.1037;0.0533
B100,M27204,696,A035,730,8.5,3,11,0.0401;0.0783;0.1244;0.1642;0.1832;0.1657;0.1240;0.0780;0.0421
B101,A035,701,M27204,735,8.5,2,6,0.1139;0.2332;0.3000;0.2353;0.1176
B102,M27204,706,A035,740,8.5,2,7,0.0961;0.1687;0.2251;0.2297;0.1762;0.1042
B103,A035,711,M27204,745,8.5,1,7,0.0687;0.1296;0.1898;0.2177;0.1913;0.1312;0.0717
B104,M27204,716,A035,750,8.5,2,7,0.0668;0.1707;0.2706;0.2677;0.1617;0.0625
B105,A035,721,M27204,755,8.5,5,12,0.0454;0.0946;0.1535;0.1963;0.2001;0.1582;0.1004;0.0515
B106,M27204,726,A035,760,8.5,2,6,0.0881;0.2145;0.3093;0.2589;0.1292
B107,A035,731,M27204,765,8.5,4,13,0.0458;0.0760;0.1102;0.1406;0.1563;0.1522;0.1286;0.0935;0.0606;0.0362
B108,M27204,736,A035,770,8.5,1,7,0.0472;0.1144;0.1958;0.2404;0.2103;0.1316;0.0603
B109,A035,741,M27204,775,8.5,1,8,0.0525;0.1051;0.1663;0.2051;0.1976;0.1468;0.0857;0.0409
B110,M27204,746,A035,780,8.5,2,7,0.0904;0.1658;0.2282;0.2349;0.1781;0.1026
B111,A035,751,M27204,785,8.5,3,8,0.0980;0.1701;0.2257;0.2290;0.1744;0.1028
B112,M27204,756,A035,790,8.5,2,7,0.0975;0.1755;0.2350;0.2334;0.1671;0.0915
B113,A035,761,M27204,795,8.5,2,8,0.0797;0.1342;0.1838;0.2063;0.1837;0.1324;0.0799
B114,M27204,766,A035,800,8.5,1,7,0.0591;0.1188;0.1869;0.2222;0.2010;0.1379;0.0741
B115,A035,771,M27204,805,8.5,2,8,0.0589;0.1328;0.2124;0.2440;0.1935;0.1114;0.0470
B116,M27204,776,A035,810,8.5,3,8,0.1059;0.1893;0.2480;0.2303;0.1518;0.0747
B117,A035,781,M27204,815,8.5,3,9,0.0902;0.1559;0.2084;0.2166;0.1708;0.1058;0.0523
B118,M27204,786,A035,820,8.5,2,8,0.0720;0.1457;0.2145;0.2338;0.1822;0.1051;0.0467
B119,A035,791,M27204,825,8.5,1,7,0.0567;0.1197;0.1914;0.2279;0.2023;0.1343;0.0677
B120,M27204,796,A035,830,8.5,2,8,0.0894;0.1396;0.1819;0.2003;0.1767;0.1304;0.0817
B121,A035,801,M27204,835,8.5,2,8,0.0881;0.1453;0.1932;0.2090;0.1761;0.1201;0.0682
B122,M27204,806,A035,840,8.5,1,7,0.0462;0.1115;0.1931;0.2389;0.2119;0.1351;0.0633
B123,A035,811,M27204,845,8.5,2,7,0.0583;0.1368;0.2259;0.2612;0.2047;0.1131
B124,M27204,816,A035,850,8.5,2,7,0.1035;0.2100;0.2774;0.2325;0.1285;0.0481
B125,A035,821,M27204,855,8.5,1,7,0.0571;0.1145;0.1813;0.2187;0.2043;0.1436;0.0805
B126,M27204,826,A035,860,8.5,1,7,0.0681;0.1287;0.1884;0.2171;0.1922;0.1321;0.0734
B127,A035,831,M27204,865,8.5,1,8,0.0424;0.0906;0.1490;0.1941;0.2017;0.1627;0.1052;0.0543
B128,M27204,836,A035,870,8.5,3,8,0.1126;0.2120;0.2694;0.2249;0.1285;0.0526
B129,A035,841,M27204,875,8.5,2,6,0.1297;0.2308;0.2813;0.2281;0.1301
B130,M27204,846,A035,880,8.5,2,7,0.0915;0.1797;0.2471;0.2414;0.1615;0.0788
B131,A035,851,M27204,885,8.5,2,8,0.0600;0.1177;0.1831;0.2187;0.2017;0.1405;0.0783
B132,M27204,856,A035,890,8.5,2,6,0.1059;0.2315;0.3069;0.2400;0.1157
B133,A035,861,M27204,895,8.5,2,10,0.0422;0.0803;0.1251;0.1631;0.1807;0.1639;0.1231;0.0785;0.0431
B134,M27204,866,A035,900,8.5,2,7,0.1064;0.1922;0.2507;0.2306;0.1488;0.0713
B135,A035,871,M27204,905,8.5,2,8,0.0811;0.1468;0.2034;0.2204;0.1783;0.1131;0.0569
B136,M27204,876,A035,910,8.5,2,8,0.0602;0.1319;0.2091;0.2408;0.1936;0.1145;0.0499
B137,A035,881,M27204,915,8.5,2,7,0.0738;0.1780;0.2699;0.2604;0.1561;0.0618
B138,M27204,886,A035,920,8.5,3,10,0.0648;0.1160;0.1686;0.1963;0.1861;0.1390;0.0852;0.0440
B139,A035,891,M27204,925,8.5,2,8,0.0538;0.1288;0.2142;0.2495;0.1977;0.1113;0.0447
B140,M27204,896,A035,930,8.5,2,7,0.0694;0.1726;0.2675;0.2642;0.1618;0.0645
B141,A035,901,M27204,935,8.5,2,8,0.0619;0.1163;0.1773;0.2119;0.2004;0.1457;0.0865
B142,M27204,906,A035,940,8.5,3,11,0.0512;0.0840;0.1240;0.1531;0.1682;0.1558;0.1236;0.0868;0.0533
B143,A035,911,M27204,945,8.5,1,7,0.0514;0.1078;0.1754;0.2189;0.2097;0.1509;0.0859
B144,M27204,916,A035,950,8.5,1,7,0.0616;0.1164;0.1783;0.2129;0.2005;0.1452;0.0851
B145,A035,921,M27204,955,8.5,3,7,0.1363;0.2483;0.2919;0.2169;0.1066
B146,M27204,926,A035,960,8.5,2,7,0.0930;0.1916;0.2634;0.2426;0.1470;0.0624
B147,A035,931,M27204,965,8.5,2,9,0.0422;0.0885;0.1454;0.1909;0.2008;0.1652;0.1088;0.0582
B148,M27204,936,A035,970,8.5,2,8,0.0781;0.1461;0.2063;0.2239;0.1800;0.1116;0.0540
B149,A035,941,M27204,975,8.5,2,8,0.0463;0.1029;0.1735;0.2234;0.2153;0.1535;0.0851
B150,M27204,946,A035,980,8.5,4,10,0.0517;0.1083;0.1762;0.2192;0.2098;0.1500;0.0848
B151,A035,951,M27204,985,8.5,5,13,0.0577;0.0905;0.1261;0.1519;0.1632;0.1499;0.1197;0.0862;0.0548
B152,M27204,956,A035,990,8.5,2,8,0.0793;0.1394;0.1931;0.2144;0.1821;0.1238;0.0679
B153,A035,960,M27204,994,8.5,2,7,0.0826;0.1719;0.2462;0.2482;0.1685;0.0826
B154,M27204,964,A035,998,8.5,1,8,0.0443;0.0966;0.1598;0.2049;0.2038;0.1556;0.0917;0.0433
B155,A035,968,M27204,1002,8.5,3,9,0.0439;0.1015;0.1754;0.2281;0.2182;0.1521;0.0808
B156,M27204,972,A035,1006,8.5,2,9,0.0583;0.0989;0.1435;0.1758;0.1823;0.1560;0.1139;0.0713
B157,A035,976,M27204,1010,8.5,1,7,0.0441;0.1097;0.1937;0.2421;0.2143;0.1347;0.0614
B158,M27204,980,A035,1014,8.5,2,8,0.0767;0.1329;0.1851;0.2088;0.1857;0.1327;0.0781
B159,A035,984,M27204,1018,8.5,2,7,0.1070;0.1834;0.2385;0.2278;0.1583;0.0850
B160,M27204,988,A035,1022,8.5,3,7,0.1194;0.2326;0.2946;0.2327;0.1207
B161,A035,992,M27204,1026,8.5,1,7,0.0476;0.1043;0.1739;0.2218;0.2137;0.1532;0.0855
B162,M27204,996,A035,1030,8.5,1,7,0.0494;0.1085;0.1798;0.2246;0.2111;0.1470;0.0796
B163,A035,1000,M27204,1034,8.5,1,7,0.0662;0.1285;0.1925;0.2217;0.1930;0.1300;0.0681
B164,M27204,1004,A035,1038,8.5,2,8,0.0731;0.1296;0.1833;0.2099;0.1888;0.1352;0.0801
B165,A035,1008,M27204,1042,8.5,1,7,0.0486;0.1218;0.2086;0.2490;0.2044;0.1187;0.0489
B166,M27204,1012,A035,1046,8.5,2,8,0.0824;0.1482;0.2048;0.2202;0.1769;0.1118;0.0557
B167,A035,1016,M27204,1050,8.5,1,7,0.0747;0.1341;0.1897;0.2150;0.1860;0.1287;0.0718
B168,M27204,1021,A035,1055,8.5,2,7,0.1137;0.1941;0.2438;0.2234;0.1491;0.0759
B169,A035,1026,M27204,1060,8.5,3,9,0.0608;0.1221;0.1902;0.2246;0.1989;0.1341;0.0693
B170,M27204,1031,A035,1065,8.5,1,7,0.0656;0.1240;0.1852;0.2160;0.1951;0.1371;0.0770
B171,A035,1036,M27204,1070,8.5,1,8,0.0507;0.1025;0.1633;0.2036;0.1990;0.1494;0.0888;0.0427
B172,M27204,1041,A035,1075,8.5,2,8,0.0576;0.1312;0.2110;0.2441;0.1950;0.1133;0.0478
B173,A035,1046,M27204,1080,8.5,2,7,0.0579;0.1439;0.2390;0.2670;0.1952;0.0970
B174,M27204,1051,A035,1085,8.5,2,6,0.0891;0.2161;0.3098;0.2572;0.1278
B175,A035,1056,M27204,1090,8.5,1,7,0.0659;0.1215;0.1795;0.2100;0.1962;0.1424;0.0845
B176,M27204,1061,A035,1095,8.5,2,8,0.0861;0.1388;0.1835;0.2034;0.1786;0.1298;0.0798
B177,A035,1066,M27204,1100,8.5,1,8,0.0509;0.1028;0.1639;0.2041;0.1988;0.1490;0.0881;0.0424
B178,M27204,1071,A035,1105,8.5,2,8,0.0582;0.1337;0.2152;0.2461;0.1934;0.1089;0.0445
B179,A035,1076,M27204,1110,8.5,2,10,0.0441;0.0826;0.1269;0.1639;0.1803;0.1620;0.1212;0.0768;0.0422
B180,M27204,1080,A035,1114,8.5,2,7,0.1036;0.2086;0.2756;0.2329;0.1296;0.0497
B181,A035,1084,M27204,1118,8.5,2,7,0.0836;0.1640;0.2339;0.2416;0.1791;0.0978
B182,M27204,1088,A035,1122,8.5,1,7,0.0674;0.1278;0.1885;0.2175;0.1930;0.1325;0.0733
B183,A035,1092,M27204,1126,8.5,1,7,0.0436;0.1137;0.2047;0.2525;0.2112;0.1234;0.0509
B184,M27204,1096,A035,1130,8.5,1,7,0.0521;0.1102;0.1784;0.2212;0.2087;0.1473;0.0821
B185,A035,1100,M27204,1134,8.5,2,7,0.1081;0.1808;0.2328;0.2254;0.1615;0.0914
B186,M27204,1104,A035,1138,8.5,1,7,0.0483;0.1138;0.1922;0.2368;0.2096;0.1350;0.0643
B187,A035,1108,M27204,1142,8.5,2,8,0.0897;0.1441;0.1896;0.2054;0.1754;0.1231;0.0727
B188,M27204,1112,A035,1146,8.5,3,10,0.0645;0.1080;0.1527;0.1815;0.1808;0.1483;0.1031;0.0611
B189,A035,1116,M27204,1150,8.5,2,7,0.1027;0.1878;0.2479;0.2328;0.1538;0.0750
B190,M27204,1120,A035,1154,8.5,2,8,0.0785;0.1399;0.1954;0.2168;0.1828;0.1212;0.0654
B191,A035,1124,M27204,1158,8.5,2,7,0.0994;0.1857;0.2486;0.2354;0.1557;0.0752
B192,M27204,1128,A035,1162,8.5,1,7,0.0611;0.1197;0.1861;0.2198;0.1996;0.1381;0.0756
B193,A035,1132,M27204,1166,8.5,1,8,0.0469;0.0944;0.1519;0.1935;0.1972;0.1584;0.1034;0.0543
B194,M27204,1136,A035,1170,8.5,1,8,0.0500;0.0996;0.1590;0.2002;0.1979;0.1530;0.0937;0.0466
B195,A035,1140,M27204,1174,8.5,2,6,0.0924;0.2143;0.3035;0.2563;0.1335
B196,M27204,1144,A035,1178,8.5,2,7,0.0973;0.1887;0.2543;0.2376;0.1520;0.0701
B197,A035,1148,M27204,1182,8.5,2,7,0.0870;0.1779;0.2495;0.2450;0.1632;0.0774
B198,M27204,1152,A035,1186,8.5,1,7,0.0620;0.1202;0.1847;0.2180;0.1991;0.1389;0.0771
B199,A035,1156,M27204,1190,8.5,2,6,0.1050;0.2170;0.2923;0.2480;0.1377
B200,M27204,1160,A035,1194,8.5,1,7,0.0640;0.1271;0.1930;0.2241;0.1949;0.1299;0.0670
B201,A035,1164,M27204,1198,8.5,2,7,0.0804;0.1832;0.2665;0.2537;0.1536;0.0626
B202,M27204,1168,A035,1202,8.5,2,8,0.0762;0.1312;0.1829;0.2076;0.1868;0.1346;0.0807
B203,A035,1172,M27204,1206,8.5,2,6,0.0951;0.2170;0.3038;0.2532;0.1309
B204,M27204,1176,A035,1210,8.5,2,7,0.0843;0.1678;0.2384;0.2432;0.1745;0.0918
B205,A035,1180,M27204,1214,8.5,1,8,0.0416;0.0919;0.1535;0.2011;0.2052;0.1602;0.0989;0.0476
B206,M27204,1184,A035,1218,8.5,1,7,0.0469;0.1141;0.1958;0.2409;0.2106;0.1317;0.0600
B207,A035,1188,M27204,1222,8.5,2,6,0.1053;0.2394;0.3149;0.2363;0.1041
B208,M27204,1192,A035,1226,8.5,2,9,0.0417;0.0848;0.1391;0.1834;0.1990;0.1689;0.1166;0.0665
B209,A035,1196,M27204,1230,8.5,1,7,0.0609;0.1248;0.1949;0.2285;0.1979;0.1287;0.0643
B210,M27204,1201,A035,1235,8.5,4,11,0.0764;0.1221;0.1649;0.1860;0.1751;0.1355;0.0889;0.0511
B211,A035,1206,M27204,1240,8.5,2,7,0.0836;0.1825;0.2615;0.2501;0.1559;0.0664
B212,M27204,1211,A035,1245,8.5,2,7,0.0567;0.1406;0.2343;0.2661;0.1998;0.1025
B213,A035,1216,M27204,1250,8.5,2,6,0.1274;0.2374;0.2893;0.2266;0.1193
B214,M27204,1221,A035,1255,8.5,2,8,0.0564;0.1141;0.1815;0.2194;0.2049;0.1436;0.0801
B215,A035,1226,M27204,1260,8.5,2,6,0.1249;0.2296;0.2845;0.2312;0.1298
B216,M27204,1231,A035,1265,8.5,3,10,0.0620;0.1027;0.1464;0.1778;0.1802;0.1526;0.1099;0.0684
B217,A035,1236,M27204,1270,8.5,2,7,0.0874;0.1763;0.2459;0.2440;0.1652;0.0812
B218,M27204,1241,A035,1275,8.5,2,7,0.1080;0.1761;0.2257;0.2234;0.1673;0.0995
B219,A035,1246,M27204,1280,8.5,1,7,0.0521;0.1177;0.1950;0.2346;0.2060;0.1315;0.0631
B220,M27204,1251,A035,1285,8.5,2,8,0.0911;0.1602;0.2148;0.2194;0.1687;0.0987;0.0471
B221,A035,1256,M27204,1290,8.5,2,8,0.0543;0.1217;0.1996;0.2382;0.2023;0.1257;0.0582
B222,M27204,1260,A035,1294,8.5,2,7,0.0634;0.1598;0.2586;0.2684;0.1751;0.0747
B223,A035,1264,M27204,1298,8.5,2,6,0.0987;0.2164;0.2999;0.2513;0.1337
B224,M27204,1268,A035,1302,8.5,2,8,0.0523;0.1125;0.1847;0.2258;0.2079;0.1418;0.0750
B225,A035,1272,M27204,1306,8.5,2,7,0.0972;0.2011;0.2736;0.2385;0.1361;0.0535
B226,M27204,1276,A035,1310,8.5,1,8,0.0435;0.0920;0.1495;0.1944;0.2005;0.1613;0.1046;0.0542
B227,A035,1280,M27204,1314,8.5,2,9,0.0411;0.0932;0.1581;0.2063;0.2079;0.1583;0.0921;0.0430
B228,M27204,1284,A035,1318,8.5,2,7,0.0519;0.1350;0.2337;0.2711;0.2043;0.1040
B229,A035,1288,M27204,1322,8.5,1,7,0.0593;0.1170;0.1825;0.2186;0.2021;0.1415;0.0790
B230,M27204,1292,A035,1326,8.5,2,6,0.1068;0.2232;0.2975;0.2434;0.1291
B231,A035,1296,M27204,1330,8.5,2,7,0.1065;0.1839;0.2397;0.2286;0.1576;0.0837
B232,M27204,1300,A035,1334,8.5,3,7,0.1280;0.2351;0.2863;0.2275;0.1231
B233,A035,1304,M27204,1338,8.5,1,8,0.0494;0.0962;0.1532;0.1936;0.1959;0.1565;0.1018;0.0534
B234,M27204,1308,A035,1342,8.5,2,8,0.0834;0.1491;0.2048;0.2193;0.1762;0.1113;0.0559
B235,A035,1312,M27204,1346,8.5,2,7,0.0901;0.2004;0.2805;0.2451;0.1346;0.0493
B236,M27204,1316,A035,1350,8.5,2,7,0.0956;0.1814;0.2457;0.2374;0.1601;0.0798
B237,A035,1321,M27204,1355,8.5,1,7,0.0627;0.1168;0.1762;0.2100;0.1991;0.1472;0.0880
B238,M27204,1326,A035,1360,8.5,2,8,0.0602;0.1314;0.2083;0.2399;0.1939;0.1157;0.0506
B239,A035,1331,M27204,1365,8.5,1,7,0.0453;0.1165;0.2052;0.2505;0.2090;0.1225;0.0510
B240,M27204,1336,A035,1370,8.5,2,7,0.0942;0.2001;0.2748;0.2414;0.1367;0.0528
B241,A035,1341,M27204,1375,8.5,3,9,0.0550;0.1176;0.1908;0.2294;0.2039;0.1353;0.0680
B242,M27204,1346,A035,1380,8.5,2,8,0.0607;0.1241;0.1943;0.2280;0.1984;0.1293;0.0652
B243,A035,1351,M27204,1385,8.5,3,10,0.0482;0.0935;0.1478;0.1888;0.1949;0.1603;0.1070;0.0595
B244,M27204,1356,A035,1390,8.5,2,6,0.1087;0.2429;0.3152;0.2323;0.1009
B245,A035,1361,M27204,1395,8.5,2,7,0.1122;0.2108;0.2680;0.2257;0.1300;0.0533
