trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B70,M27204,558,A035,592,8.5,2,9,0.0590;0.1031;0.1510;0.1833;0.1850;0.1524;0.1048;0.0614
B71,A035,562,M27204,596,8.5,2,8,0.0753;0.1352;0.1909;0.2158;0.1851;0.1276;0.0701
B72,M27204,566,A035,600,8.5,2,9,0.0650;0.1147;0.1657;0.1938;0.1850;0.1410;0.0880;0.0468
B73,A035,570,M27204,604,8.5,1,7,0.0508;0.1211;0.2031;0.2438;0.2041;0.1231;0.0540
B74,M27204,574,A035,608,8.5,2,7,0.0680;0.1681;0.2646;0.2657;0.1658;0.0678
B75,A035,578,M27204,612,8.5,2,7,0.0849;0.1939;0.2772;0.2505;0.1408;0.0527
B76,M27204,582,A035,616,8.5,2,7,0.0781;0.1939;0.2866;0.2570;0.1377;0.0467
B77,A035,586,M27204,620,8.5,2,7,0.1071;0.1833;0.2382;0.2279;0.1583;0.0852
B78,M27204,590,A035,624,8.5,2,7,0.0574;0.1361;0.2263;0.2620;0.2052;0.1130
B79,A035,594,M27204,628,8.5,2,6,0.1146;0.2378;0.3042;0.2322;0.1112
B80,M27204,598,A035,632,8.5,2,8,0.0993;0.1650;0.2137;0.2143;0.1636;0.0966;0.0475
B81,A035,603,M27204,637,8.5,4,11,0.0744;0.1172;0.1575;0.1791;0.1739;0.1404;0.0981;0.0594
B82,M27204,608,A035,642,8.5,2,8,0.0771;0.1318;0.1827;0.2068;0.1860;0.1342;0.0814
B83,A035,613,M27204,647,8.5,4,11,0.0714;0.1159;0.1580;0.1818;0.1762;0.1413;0.0976;0.0578
B84,M27204,618,A035,652,8.5,1,8,0.0503;0.0952;0.1498;0.1889;0.1932;0.1583;0.1057;0.0586
B85,A035,623,M27204,657,8.5,1,7,0.0644;0.1274;0.1930;0.2239;0.1946;0.1297;0.0670
B86,M27204,628,A035,662,8.5,1,7,0.0499;0.1063;0.1737;0.2187;0.2110;0.1530;0.0874
B87,A035,633,M27204,667,8.5,2,7,0.1064;0.1909;0.2495;0.2301;0.1503;0.0728
B88,M27204,638,A035,672,8.5,2,9,0.0458;0.0913;0.1459;0.1869;0.1963;0.1625;0.1101;0.0612
B89,A035,643,M27204,677,8.5,2,6,0.1103;0.2204;0.2915;0.2429;0.1349
B90,M27204,648,A035,682,8.5,1,7,0.0487;0.1086;0.1808;0.2261;0.2118;0.1461;0.0779
B91,A035,653,M27204,687,8.5,2,6,0.1309;0.2313;0.2806;0.2272;0.1300
B92,M27204,658,A035,692,8.5,1,7,0.0570;0.1227;0.1968;0.2327;0.2004;0.1284;0.0620
B93,A035,662,M27204,696,8.5,1,7,0.0665;0.1231;0.1816;0.2112;0.1954;0.1401;0.0821
B94,M27204,666,A035,700,8.5,3,8,0.1056;0.1780;0.2308;0.2266;0.1650;0.0940
B95,A035,670,M27204,704,8.5,1,7,0.0714;0.1290;0.1850;0.2120;0.1901;0.1347;0.0778
B96,M27204,674,A035,708,8.5,2,8,0.0687;0.1329;0.1956;0.2237;0.1900;0.1246;0.0645
B97,A035,678,M27204,712,8.5,2,7,0.1005;0.1910;0.2548;0.2358;0.1494;0.0685
B98,M27204,682,A035,716,8.5,2,6,0.1079;0.2169;0.2895;0.2464;0.1393
B99,A035,686,M27204,720,8.5,2,7,0.0941;0.1963;0.2692;0.2420;0.1412;0.0572
B100,M27204,690,A035,724,8.5,2,7,0.0973;0.1914;0.2584;0.2384;0.1486;0.0659
B101,A035,694,M27204,728,8.5,1,8,0.0443;0.0884;0.1407;0.1824;0.1963;0.1660;0.1152;0.0667
B102,M27204,698,A035,732,8.5,2,7,0.0773;0.1810;0.2678;0.2567;0.1548;0.0624
B103,A035,702,M27204,736,8.5,1,7,0.0636;0.1290;0.1972;0.2284;0.1941;0.1253;0.0624
B104,M27204,706,A035,740,8.5,2,8,0.0612;0.1225;0.1903;0.2244;0.1985;0.1339;0.0692
B105,A035,710,M27204,744,8.5,2,6,0.1275;0.2353;0.2871;0.2276;0.1225
B106,M27204,714,A035,748,8.5,1,7,0.0675;0.1303;0.1932;0.2221;0.1916;0.1282;0.0671
B107,A035,718,M27204,752,8.5,2,8,0.0840;0.1468;0.1999;0.2167;0.1769;0.1152;0.0605
B108,M27204,722,A035,756,8.5,1,7,0.0687;0.1323;0.1942;0.2223;0.1899;0.1266;0.0660
B109,A035,726,M27204,760,8.5,2,8,0.0708;0.1417;0.2092;0.2310;0.1844;0.1117;0.0512
B110,M27204,730,A035,764,8.5,1,7,0.0672;0.1266;0.1872;0.2165;0.1934;0.1343;0.0748
B111,A035,734,M27204,768,8.5,2,7,0.0506;0.1297;0.2279;0.2695;0.2101;0.1122
B112,M27204,738,A035,772,8.5,3,8,0.0679;0.1441;0.2243;0.2524;0.1982;0.1131
B113,A035,742,M27204,776,8.5,2,6,0.1183;0.2417;0.3038;0.2289;0.1073
B114,M27204,746,A035,780,8.5,3,11,0.0473;0.0822;0.1229;0.1560;0.1720;0.1593;0.1246;0.0851;0.0506
B115,A035,750,M27204,784,8.5,2,8,0.0527;0.1172;0.1928;0.2327;0.2056;0.1336;0.0654
B116,M27204,754,A035,788,8.5,1,7,0.0537;0.1233;0.2040;0.2419;0.2017;0.1216;0.0538
B117,A035,758,M27204,792,8.5,1,7,0.0530;0.1233;0.2046;0.2424;0.2023;0.1212;0.0532
B118,M27204,762,A035,796,8.5,1,7,0.0570;0.1246;0.2001;0.2360;0.1992;0.1248;0.0583
B119,A035,766,M27204,800,8.5,1,7,0.0539;0.1143;0.1864;0.2260;0.2063;0.1400;0.0731
B120,M27204,770,A035,804,8.5,1,7,0.0511;0.1191;0.1987;0.2386;0.2060;0.1276;0.0589
B121,A035,774,M27204,808,8.5,1,7,0.0551;0.1215;0.1982;0.2357;0.2023;0.1273;0.0599
B122,M27204,778,A035,812,8.5,2,7,0.0627;0.1525;0.2462;0.2651;0.1859;0.0876
B123,A035,783,M27204,817,8.5,4,11,0.0609;0.1023;0.1471;0.1792;0.1814;0.1536;0.1083;0.0672
B124,M27204,788,A035,822,8.5,2,7,0.0881;0.1922;0.2702;0.2468;0.1448;0.0579
B125,A035,793,M27204,827,8.5,2,7,0.0931;0.2016;0.2792;0.2424;0.1340;0.0497
B126,M27204,798,A035,832,8.5,2,7,0.1065;0.1749;0.2252;0.2241;0.1686;0.1007
B127,A035,803,M27204,837,8.5,1,7,0.0668;0.1255;0.1860;0.2153;0.1938;0.1359;0.0767
B128,M27204,808,A035,842,8.5,6,12,0.0825;0.1428;0.1951;0.2139;0.1797;0.1201;0.0659
B129,A035,813,M27204,847,8.5,2,6,0.0873;0.2117;0.3077;0.2602;0.1331
B130,M27204,818,A035,852,8.5,2,8,0.0955;0.1586;0.2071;0.2122;0.1676;0.1055;0.0535
B131,A035,823,M27204,857,8.5,2,8,0.0567;0.1192;0.1905;0.2275;0.2022;0.1353;0.0686
B132,M27204,828,A035,862,8.5,1,8,0.0558;0.1057;0.1628;0.1984;0.1932;0.1477;0.0906;0.0458
B133,A035,833,M27204,867,8.5,1,8,0.0499;0.1004;0.1618;0.2021;0.1990;0.1517;0.0909;0.0442
B134,M27204,838,A035,872,8.5,2,7,0.0820;0.1922;0.2777;0.2533;0.1420;0.0528
B135,A035,842,M27204,876,8.5,2,9,0.0517;0.0941;0.1452;0.1824;0.1901;0.1597;0.1113;0.0655
B136,M27204,846,A035,880,8.5,1,8,0.0432;0.0930;0.1530;0.1986;0.2023;0.1596;0.1001;0.0502
B137,A035,850,M27204,884,8.5,2,6,0.0843;0.2059;0.3028;0.2656;0.1414
B138,M27204,854,A035,888,8.5,2,8,0.0918;0.1558;0.2060;0.2140;0.1700;0.1075;0.0549
B139,A035,858,M27204,892,8.5,1,7,0.0652;0.1221;0.1817;0.2128;0.1966;0.1400;0.0816
B140,M27204,862,A035,896,8.5,2,7,0.0976;0.1883;0.2538;0.2375;0.1523;0.0705
B141,A035,866,M27204,900,8.5,2,7,0.0696;0.1830;0.2842;0.2659;0.1465;0.0508
B142,M27204,870,A035,904,8.5,2,7,0.1131;0.2120;0.2687;0.2246;0.1288;0.0528
B143,A035,874,M27204,908,8.5,3,11,0.0578;0.0936;0.1316;0.1587;0.1688;0.1492;0.1153;0.0778;0.0472
B144,M27204,878,A035,912,8.5,2,7,0.0659;0.1606;0.2569;0.2656;0.1749;0.0761
B145,A035,882,M27204,916,8.5,2,8,0.0990;0.1661;0.2161;0.2159;0.1626;0.0951;0.0452
B146,M27204,886,A035,920,8.5,1,8,0.0424;0.0917;0.1511;0.1976;0.2025;0.1609;0.1023;0.0515
B147,A035,890,M27204,924,8.5,1,7,0.0645;0.1194;0.1773;0.2094;0.1980;0.1447;0.0867
B148,M27204,894,A035,928,8.5,2,7,0.0868;0.1808;0.2539;0.2460;0.1595;0.0730
B149,A035,898,M27204,932,8.5,1,7,0.0435;0.1157;0.2086;0.2551;0.2098;0.1199;0.0474
B150,M27204,903,A035,937,8.5,2,8,0.0450;0.0996;0.1694;0.2200;0.2169;0.1592;0.0899
B151,A035,908,M27204,942,8.5,1,7,0.0491;0.1084;0.1797;0.2249;0.2114;0.1472;0.0793
B152,M27204,913,A035,947,8.5,2,8,0.0671;0.1403;0.2119;0.2363;0.1870;0.1094;0.0480
B153,A035,918,M27204,952,8.5,2,8,0.0918;0.1459;0.1894;0.2048;0.1741;0.1220;0.0720
B154,M27204,923,A035,957,8.5,2,7,0.1080;0.1976;0.2568;0.2300;0.1428;0.0648
B155,A035,928,M27204,962,8.5,3,8,0.0950;0.1905;0.2595;0.2400;0.1493;0.0657
B156,M27204,933,A035,967,8.5,1,8,0.0425;0.0919;0.1517;0.1983;0.2029;0.1607;0.1012;0.0508
B157,A035,938,M27204,972,8.5,2,6,0.1219;0.2325;0.2915;0.2317;0.1224
B158,M27204,943,A035,977,8.5,1,7,0.0574;0.1246;0.1990;0.2353;0.1993;0.1251;0.0593
B159,A035,948,M27204,982,8.5,2,7,0.0667;0.1692;0.2688;0.2677;0.1635;0.0641
B160,M27204,953,A035,987,8.5,3,8,0.0861;0.1639;0.2301;0.2387;0.1797;0.1015
B161,A035,958,M27204,992,8.5,1,7,0.0668;0.1308;0.1952;0.2246;0.1915;0.1262;0.0649
B162,M27204,963,A035,997,8.5,1,7,0.0661;0.1247;0.1854;0.2159;0.1945;0.1365;0.0769
B163,A035,968,M27204,1002,8.5,2,7,0.0903;0.1879;0.2618;0.2444;0.1509;0.0647
B164,M27204,973,A035,1007,8.5,1,7,0.0444;0.1103;0.1942;0.2422;0.2139;0.1339;0.0611
B165,A035,978,M27204,1012,8.5,2,7,0.1004;0.1778;0.2353;0.2314;0.1645;0.0906
B166,M27204,983,A035,1017,8.5,3,8,0.1131;0.2132;0.2707;0.2242;0.1275;0.0513
B167,A035,988,M27204,1022,8.5,2,7,0.0787;0.1936;0.2849;0.2564;0.1385;0.0479
B168,M27204,993,A035,1027,8.5,2,7,0.1137;0.1942;0.2442;0.2235;0.1489;0.0755
B169,A035,998,M27204,1032,8.5,2,7,0.0832;0.1954;0.2814;0.2516;0.1385;0.0499
B170,M27204,1003,A035,1037,8.5,2,7,0.1015;0.1800;0.2371;0.2316;0.1622;0.0876
B171,A035,1008,M27204,1042,8.5,1,7,0.0495;0.1132;0.1898;0.2330;0.2093;0.1376;0.0676
B172,M27204,1013,A035,1047,8.5,1,7,0.0536;0.1096;0.1755;0.2177;0.2076;0.1500;0.0860
B173,A035,1018,M27204,1052,8.5,2,8,0.0731;0.1332;0.1897;0.2155;0.1872;0.1295;0.0718
B174,M27204,1023,A035,1057,8.5,1,7,0.0564;0.1211;0.1948;0.2311;0.2021;0.1303;0.0642
B175,A035,1028,M27204,1062,8.5,2,7,0.0889;0.1946;0.2723;0.2470;0.1418;0.0554
B176,M27204,1033,A035,1067,8.5,1,7,0.0570;0.1224;0.1964;0.2324;0.2008;0.1287;0.0623
B177,A035,1038,M27204,1072,8.5,2,7,0.1005;0.1767;0.2332;0.2307;0.1664;0.0925
B178,M27204,1043,A035,1077,8.5,2,7,0.0985;0.1708;0.2262;0.2292;0.1735;0.1018
B179,A035,1048,M27204,1082,8.5,2,7,0.0944;0.1732;0.2334;0.2346;0.1708;0.0936
B180,M27204,1053,A035,1087,8.5,2,8,0.0766;0.1476;0.2108;0.2281;0.1796;0.1076;0.0497
B181,A035,1058,M27204,1092,8.5,1,7,0.0636;0.1260;0.1910;0.2222;0.1957;0.1323;0.0692
B182,M27204,1063,A035,1097,8.5,2,7,0.1055;0.2031;0.2669;0.2319;0.1360;0.0566
B183,A035,1068,M27204,1102,8.5,1,7,0.0697;0.1293;0.1886;0.2159;0.1912;0.1318;0.0735
B184,M27204,1073,A035,1107,8.5,1,7,0.0571;0.1233;0.1978;0.2331;0.2004;0.1273;0.0610
B185,A035,1078,M27204,1112,8.5,4,10,0.0459;0.1141;0.1987;0.2442;0.2115;0.1285;0.0571
B186,M27204,1082,A035,1116,8.5,2,7,0.0741;0.1646;0.2492;0.2552;0.1741;0.0828
B187,A035,1086,M27204,1120,8.5,1,7,0.0555;0.1123;0.1786;0.2182;0.2058;0.1465;0.0831
B188,M27204,1090,A035,1124,8.5,1,7,0.0546;0.1100;0.1761;0.2169;0.2068;0.1496;0.0860
B189,A035,1094,M27204,1128,8.5,2,7,0.0673;0.1481;0.2317;0.2556;0.1930;0.1043
B190,M27204,1098,A035,1132,8.5,3,10,0.0420;0.0943;0.1593;0.2069;0.2073;0.1571;0.0909;0.0422
B191,A035,1102,M27204,1136,8.5,2,7,0.1092;0.1917;0.2474;0.2278;0.1500;0.0739
B192,M27204,1106,A035,1140,8.5,2,7,0.0734;0.1549;0.2351;0.2510;0.1866;0.0990
B193,A035,1110,M27204,1144,8.5,2,9,0.0632;0.1122;0.1618;0.1915;0.1850;0.1440;0.0922;0.0501
B194,M27204,1114,A035,1148,8.5,1,7,0.0681;0.1323;0.1953;0.2236;0.1903;0.1257;0.0647
B195,A035,1118,M27204,1152,8.5,1,8,0.0425;0.0930;0.1542;0.2011;0.2042;0.1595;0.0980;0.0475
B196,M27204,1122,A035,1156,8.5,2,6,0.1269;0.2279;0.2808;0.2311;0.1333
B197,A035,1126,M27204,1160,8.5,2,6,0.0970;0.2232;0.3091;0.2487;0.1220
B198,M27204,1130,A035,1164,8.5,3,9,0.0656;0.1216;0.1808;0.2119;0.1962;0.1411;0.0828
B199,A035,1134,M27204,1168,8.5,2,7,0.0901;0.1682;0.2313;0.2363;0.1760;0.0981
B200,M27204,1138,A035,1172,8.5,2,7,0.0717;0.1622;0.2492;0.2571;0.1762;0.0836
B201,A035,1143,M27204,1177,8.5,2,7,0.1172;0.2088;0.2597;0.2217;0.1336;0.0590
B202,M27204,1148,A035,1182,8.5,2,9,0.0518;0.1039;0.1659;0.2049;0.1979;0.1477;0.0864;0.0415
B203,A035,1153,M27204,1187,8.5,1,7,0.0661;0.1241;0.1841;0.2148;0.1948;0.1376;0.0785
B204,M27204,1158,A035,1192,8.5,3,9,0.0685;0.1312;0.1932;0.2218;0.1905;0.1275;0.0673
B205,A035,1163,M27204,1197,8.5,2,7,0.1145;0.1995;0.2499;0.2233;0.1435;0.0693
B206,M27204,1168,A035,1202,8.5,2,7,0.1046;0.1786;0.2323;0.2281;0.1643;0.0921
B207,A035,1173,M27204,1207,8.5,2,7,0.0824;0.1935;0.2792;0.2525;0.1407;0.0517
B208,M27204,1178,A035,1212,8.5,2,7,0.0864;0.1826;0.2572;0.2469;0.1571;0.0698
B209,A035,1183,M27204,1217,8.5,2,7,0.0714;0.1834;0.2814;0.2638;0.1476;0.0524
B210,M27204,1188,A035,1222,8.5,2,7,0.0634;0.1636;0.2654;0.2698;0.1694;0.0684
B211,A035,1193,M27204,1227,8.5,2,7,0.0761;0.1644;0.2447;0.2518;0.1761;0.0869
B212,M27204,1198,A035,1232,8.5,2,9,0.0476;0.0935;0.1486;0.1896;0.1954;0.1603;0.1065;0.0585
B213,A035,1203,M27204,1237,8.5,1,7,0.0470;0.1075;0.1820;0.2292;0.2139;0.1448;0.0756
B214,M27204,1208,A035,1242,8.5,1,7,0.0545;0.1120;0.1797;0.2200;0.2067;0.1457;0.0814
B215,A035,1213,M27204,1247,8.5,3,9,0.0649;0.1304;0.1980;0.2283;0.1931;0.1239;0.0614
B216,M27204,1218,A035,1252,8.5,2,7,0.1037;0.1983;0.2622;0.2336;0.1409;0.0613
B217,A035,1223,M27204,1257,8.5,2,7,0.0848;0.1853;0.2640;0.2494;0.1527;0.0638
B218,M27204,1228,A035,1262,8.5,2,7,0.0729;0.1840;0.2799;0.2622;0.1477;0.0533
B219,A035,1233,M27204,1267,8.5,2,10,0.0441;0.0842;0.1312;0.1689;0.1844;0.1606;0.1177;0.0716;0.0373
B220,M27204,1238,A035,1272,8.5,1,7,0.0580;0.1230;0.1957;0.2310;0.1999;0.1290;0.0634
B221,A035,1243,M27204,1277,8.5,2,6,0.1128;0.2378;0.3057;0.2333;0.1104
B222,M27204,1248,A035,1282,8.5,2,7,0.1033;0.1814;0.2383;0.2300;0.1608;0.0862
B223,A035,1253,M27204,1287,8.5,1,7,0.0657;0.1285;0.1936;0.2235;0.1933;0.1286;0.0668
B224,M27204,1258,A035,1292,8.5,3,8,0.0928;0.1703;0.2318;0.2352;0.1731;0.0968
B225,A035,1262,M27204,1296,8.5,2,7,0.0988;0.1787;0.2384;0.2341;0.1631;0.0869
B226,M27204,1266,A035,1300,8.5,1,8,0.0466;0.1000;0.1629;0.2065;0.2027;0.1514;0.0884;0.0415
B227,A035,1270,M27204,1304,8.5,2,7,0.1221;0.2197;0.2678;0.2175;0.1227;0.0502
B228,M27204,1274,A035,1308,8.5,1,7,0.0680;0.1255;0.1843;0.2132;0.1931;0.1370;0.0789
B229,A035,1278,M27204,1312,8.5,2,7,0.0932;0.1944;0.2674;0.2425;0.1437;0.0588
B230,M27204,1282,A035,1316,8.5,2,7,0.0667;0.1638;0.2607;0.2658;0.1709;0.0721
B231,A035,1286,M27204,1320,8.5,1,7,0.0658;0.1236;0.1838;0.2144;0.1952;0.1381;0.0791
B232,M27204,1290,A035,1324,8.5,3,8,0.0803;0.1748;0.2537;0.2518;0.1647;0.0747
B233,A035,1294,M27204,1328,8.5,2,7,0.0876;0.1655;0.2310;0.2374;0.1782;0.1003
B234,M27204,1298,A035,1332,8.5,2,8,0.0841;0.1407;0.1892;0.2090;0.1791;0.1252;0.0727
B235,A035,1302,M27204,1336,8.5,1,8,0.0546;0.1050;0.1628;0.1994;0.1942;0.1483;0.0903;0.0454
B236,M27204,1306,A035,1340,8.5,2,7,0.0946;0.1857;0.2525;0.2394;0.1554;0.0724
B237,A035,1310,M27204,1344,8.5,2,6,0.1159;0.2294;0.2940;0.2362;0.1245
B238,M27204,1314,A035,1348,8.5,1,7,0.0571;0.1279;0.2053;0.2400;0.1979;0.1192;0.0526
B239,A035,1318,M27204,1352,8.5,3,7,0.1121;0.2234;0.2928;0.2403;0.1314
B240,M27204,1323,A035,1357,8.5,1,8,0.0428;0.0868;0.1414;0.1842;0.1986;0.1665;0.1151;0.0646
B241,A035,1328,M27204,1362,8.5,1,8,0.0540;0.1042;0.1617;0.1985;0.1944;0.1496;0.0915;0.0461
B242,M27204,1333,A035,1367,8.5,3,9,0.0627;0.1214;0.1847;0.2176;0.1980;0.1384;0.0772
B243,A035,1338,M27204,1372,8.5,2,7,0.1051;0.1839;0.2400;0.2295;0.1580;0.0835
B244,M27204,1343,A035,1377,8.5,1,8,0.0543;0.1076;0.1686;0.2054;0.1963;0.1443;0.0841;0.0394
B245,A035,1348,M27204,1382,8.5,1,7,0.0598;0.1212;0.1902;0.2251;0.1999;0.1345;0.0693
B246,M27204,1353,A035,1387,8.5,3,10,0.0680;0.1122;0.1562;0.1815;0.1785;0.1444;0.1000;0.0592
B247,A035,1358,M27204,1392,8.5,2,7,0.1059;0.1800;0.2339;0.2275;0.1620;0.0907
