trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B25,A035,426,M27204,460,8.5,2,7,0.0692;0.1578;0.2458;0.2584;0.1810;0.0878
B26,M27204,434,A035,468,8.5,4,10,0.0472;0.1129;0.1937;0.2391;0.2108;0.1338;0.0625
B27,A035,442,M27204,476,8.5,2,6,0.0847;0.2067;0.3034;0.2648;0.1404
B28,M27204,450,A035,484,8.5,3,10,0.0578;0.1062;0.1598;0.1931;0.1895;0.1484;0.0945;0.0507
B29,A035,458,M27204,492,8.5,2,7,0.0550;0.1396;0.2359;0.2686;0.2001;0.1008
B30,M27204,466,A035,500,8.5,1,7,0.0671;0.1258;0.1858;0.2150;0.1935;0.1360;0.0768
B31,A035,474,M27204,508,8.5,2,9,0.0450;0.0880;0.1387;0.1795;0.1943;0.1662;0.1181;0.0702
B32,M27204,482,A035,516,8.5,3,9,0.0485;0.1050;0.1752;0.2213;0.2127;0.1523;0.0850
B33,A035,490,M27204,524,8.5,1,7,0.0676;0.1292;0.1906;0.2189;0.1921;0.1308;0.0708
B34,M27204,498,A035,532,8.5,3,10,0.0541;0.0947;0.1422;0.1775;0.1857;0.1594;0.1155;0.0709
B35,A035,506,M27204,540,8.5,1,7,0.0669;0.1317;0.1970;0.2256;0.1916;0.1241;0.0631
B36,M27204,514,A035,548,8.5,1,8,0.0465;0.0991;0.1613;0.2050;0.2019;0.1532;0.0901;0.0429
B37,A035,522,M27204,556,8.5,2,8,0.0718;0.1315;0.1888;0.2156;0.1890;0.1305;0.0728
B38,M27204,530,A035,564,8.5,2,8,0.0698;0.1304;0.1901;0.2178;0.1904;0.1303;0.0712
B39,A035,538,M27204,572,8.5,1,7,0.0639;0.1278;0.1946;0.2256;0.1948;0.1281;0.0652
B40,M27204,545,A035,579,8.5,1,8,0.0446;0.0970;0.1607;0.2051;0.2038;0.1548;0.0909;0.0431
B41,A035,552,M27204,586,8.5,1,7,0.0529;0.1123;0.1833;0.2242;0.2079;0.1426;0.0768
B42,M27204,559,A035,593,8.5,2,7,0.0789;0.1663;0.2443;0.2498;0.1740;0.0867
B43,A035,566,M27204,600,8.5,2,8,0.0718;0.1465;0.2167;0.2352;0.1820;0.1030;0.0448
B44,M27204,573,A035,607,8.5,2,9,0.0638;0.1159;0.1682;0.1971;0.1866;0.1395;0.0852;0.0437
B45,A035,580,M27204,614,8.5,2,6,0.1086;0.2216;0.2945;0.2430;0.1323
B46,M27204,587,A035,621,8.5,2,9,0.0630;0.1161;0.1709;0.2003;0.1886;0.1381;0.0820;0.0410
B47,A035,594,M27204,628,8.5,2,8,0.0878;0.1413;0.1868;0.2048;0.1768;0.1265;0.0760
B48,M27204,602,A035,636,8.5,2,9,0.0650;0.1099;0.1552;0.1831;0.1813;0.1464;0.1004;0.0587
B49,A035,610,M27204,644,8.5,4,9,0.1087;0.2024;0.2625;0.2296;0.1371;0.0597
B50,M27204,618,A035,652,8.5,2,7,0.0562;0.1468;0.2467;0.2716;0.1906;0.0881
B51,A035,626,M27204,660,8.5,2,8,0.0530;0.1219;0.2022;0.2409;0.2027;0.1238;0.0555
B52,M27204,634,A035,668,8.5,3,7,0.1395;0.2530;0.2939;0.2127;0.1009
B53,A035,642,M27204,676,8.5,2,7,0.0918;0.1834;0.2538;0.2421;0.1568;0.0721
B54,M27204,650,A035,684,8.5,2,7,0.0724;0.1663;0.2541;0.2587;0.1714;0.0771
B55,A035,658,M27204,692,8.5,2,10,0.0482;0.0864;0.1325;0.1665;0.1801;0.1574;0.1166;0.0726;0.0397
B56,M27204,666,A035,700,8.5,2,7,0.0961;0.1689;0.2257;0.2301;0.1758;0.1034
B57,A035,674,M27204,708,8.5,2,6,0.1110;0.2422;0.3116;0.2321;0.1031
B58,M27204,682,A035,716,8.5,1,8,0.0447;0.0949;0.1554;0.1994;0.2015;0.1576;0.0980;0.0485
B59,A035,690,M27204,724,8.5,1,7,0.0526;0.1243;0.2077;0.2454;0.2010;0.1187;0.0503
B60,M27204,698,A035,732,8.5,1,7,0.0602;0.1251;0.1959;0.2302;0.1979;0.1277;0.0630
B61,A035,706,M27204,740,8.5,1,8,0.0575;0.1096;0.1671;0.2003;0.1922;0.1438;0.0865;0.0430
B62,M27204,714,A035,748,8.5,1,7,0.0543;0.1113;0.1794;0.2201;0.2069;0.1460;0.0820
B63,A035,722,M27204,756,8.5,2,9,0.0444;0.0933;0.1521;0.1968;0.2003;0.1595;0.1017;0.0519
B64,M27204,730,A035,764,8.5,4,11,0.0717;0.1103;0.1480;0.1711;0.1724;0.1469;0.1087;0.0709
B65,A035,738,M27204,772,8.5,2,6,0.1071;0.2233;0.2978;0.2430;0.1288
B66,M27204,746,A035,780,8.5,2,6,0.1032;0.2206;0.3001;0.2462;0.1299
B67,A035,754,M27204,788,8.5,1,7,0.0718;0.1334;0.1911;0.2179;0.1876;0.1286;0.0696
B68,M27204,762,A035,796,8.5,2,8,0.0632;0.1243;0.1889;0.2213;0.1968;0.1336;0.0719
B69,A035,770,M27204,804,8.5,3,8,0.1155;0.2115;0.2652;0.2230;0.1300;0.0548
B70,M27204,778,A035,812,8.5,2,8,0.0867;0.1380;0.1820;0.2018;0.1787;0.1311;0.0817
B71,A035,786,M27204,820,8.5,1,7,0.0722;0.1341;0.1920;0.2184;0.1872;0.1277;0.0684
B72,M27204,794,A035,828,8.5,3,9,0.0682;0.1309;0.1938;0.2222;0.1909;0.1272;0.0668
B73,A035,802,M27204,836,8.5,3,9,0.0671;0.1360;0.2034;0.2308;0.1896;0.1173;0.0558
B74,M27204,810,A035,844,8.5,2,9,0.0427;0.0920;0.1514;0.1980;0.2024;0.1607;0.1016;0.0512
B75,A035,818,M27204,852,8.5,2,6,0.1248;0.2337;0.2885;0.2299;0.1231
B76,M27204,826,A035,860,8.5,2,7,0.1092;0.1960;0.2530;0.2287;0.1452;0.0679
B77,A035,834,M27204,868,8.5,1,7,0.0514;0.1115;0.1823;0.2248;0.2090;0.1438;0.0772
B78,M27204,841,A035,875,8.5,1,7,0.0461;0.1068;0.1825;0.2302;0.2146;0.1449;0.0749
B79,A035,848,M27204,882,8.5,2,9,0.0518;0.1018;0.1608;0.1997;0.1969;0.1513;0.0918;0.0459
B80,M27204,855,A035,889,8.5,2,8,0.0956;0.1603;0.2096;0.2138;0.1672;0.1023;0.0512
B81,A035,862,M27204,896,8.5,2,7,0.0946;0.1763;0.2377;0.2364;0.1664;0.0886
B82,M27204,869,A035,903,8.5,1,7,0.0633;0.1208;0.1824;0.2143;0.1981;0.1404;0.0807
B83,A035,876,M27204,910,8.5,3,8,0.1035;0.1795;0.2351;0.2296;0.1625;0.0898
B84,M27204,883,A035,917,8.5,4,12,0.0625;0.0978;0.1327;0.1593;0.1649;0.1462;0.1124;0.0768;0.0474
B85,A035,890,M27204,924,8.5,4,9,0.0920;0.1663;0.2273;0.2336;0.1776;0.1032
B86,M27204,897,A035,931,8.5,1,7,0.0565;0.1154;0.1835;0.2217;0.2044;0.1413;0.0772
B87,A035,905,M27204,939,8.5,2,7,0.0949;0.1690;0.2268;0.2313;0.1756;0.1024
B88,M27204,913,A035,947,8.5,2,8,0.0517;0.1066;0.1725;0.2165;0.2095;0.1539;0.0893
B89,A035,921,M27204,955,8.5,2,7,0.1042;0.1918;0.2531;0.2325;0.1486;0.0698
B90,M27204,929,A035,963,8.5,2,7,0.1164;0.2057;0.2556;0.2230;0.1366;0.0627
B91,A035,937,M27204,971,8.5,2,8,0.0564;0.1157;0.1840;0.2225;0.2043;0.1407;0.0764
B92,M27204,945,A035,979,8.5,1,7,0.0454;0.1150;0.2013;0.2472;0.2105;0.1261;0.0545
B93,A035,953,M27204,987,8.5,2,9,0.0539;0.0964;0.1472;0.1830;0.1883;0.1578;0.1096;0.0638
B94,M27204,960,A035,994,8.5,2,6,0.0896;0.2057;0.2959;0.2635;0.1453
B95,A035,967,M27204,1001,8.5,1,7,0.0618;0.1157;0.1762;0.2108;0.2005;0.1474;0.0876
B96,M27204,974,A035,1008,8.5,2,8,0.0860;0.1369;0.1806;0.2005;0.1799;0.1330;0.0831
B97,A035,981,M27204,1015,8.5,2,9,0.0520;0.1032;0.1640;0.2032;0.1976;0.1487;0.0883;0.0430
B98,M27204,988,A035,1022,8.5,2,8,0.0460;0.1014;0.1712;0.2202;0.2159;0.1566;0.0887
B99,A035,995,M27204,1029,8.5,2,7,0.0522;0.1496;0.2598;0.2801;0.1834;0.0749
B100,M27204,1002,A035,1036,8.5,2,9,0.0740;0.1233;0.1692;0.1915;0.1785;0.1334;0.0843;0.0458
B101,A035,1009,M27204,1043,8.5,1,8,0.0537;0.1016;0.1573;0.1942;0.1928;0.1517;0.0974;0.0513
B102,M27204,1016,A035,1050,8.5,2,8,0.0816;0.1512;0.2109;0.2236;0.1761;0.1064;0.0502
B103,A035,1023,M27204,1057,8.5,2,7,0.0501;0.1473;0.2591;0.2826;0.1856;0.0753
B104,M27204,1030,A035,1064,8.5,2,9,0.0572;0.1022;0.1520;0.1861;0.1876;0.1525;0.1033;0.0591
B105,A035,1037,M27204,1071,8.5,4,11,0.0562;0.1028;0.1563;0.1922;0.1906;0.1508;0.0982;0.0529
B106,M27204,1044,A035,1078,8.5,2,7,0.0708;0.1606;0.2476;0.2571;0.1786;0.0853
B107,A035,1051,M27204,1085,8.5,2,8,0.0630;0.1165;0.1765;0.2103;0.1994;0.1468;0.0875
B108,M27204,1058,A035,1092,8.5,1,8,0.0444;0.0945;0.1549;0.1993;0.2017;0.1579;0.0985;0.0488
B109,A035,1065,M27204,1099,8.5,3,7,0.1180;0.2303;0.2940;0.2346;0.1231
B110,M27204,1072,A035,1106,8.5,2,8,0.0886;0.1389;0.1825;0.2009;0.1772;0.1304;0.0815
B111,A035,1079,M27204,1113,8.5,3,10,0.0612;0.1116;0.1647;0.1957;0.1881;0.1435;0.0888;0.0464
B112,M27204,1087,A035,1121,8.5,2,7,0.0935;0.1783;0.2424;0.2386;0.1635;0.0837
B113,A035,1095,M27204,1129,8.5,2,6,0.0915;0.2134;0.3030;0.2572;0.1349
B114,M27204,1103,A035,1137,8.5,2,7,0.0722;0.1812;0.2772;0.2625;0.1512;0.0557
B115,A035,1111,M27204,1145,8.5,2,7,0.0759;0.1576;0.2352;0.2484;0.1845;0.0984
B116,M27204,1119,A035,1153,8.5,2,8,0.0748;0.1470;0.2115;0.2296;0.1804;0.1075;0.0492
B117,A035,1127,M27204,1161,8.5,3,9,0.0722;0.1435;0.2103;0.2305;0.1832;0.1098;0.0505
B118,M27204,1135,A035,1169,8.5,1,7,0.0472;0.1080;0.1832;0.2300;0.2131;0.1440;0.0745
B119,A035,1142,M27204,1176,8.5,2,8,0.0933;0.1572;0.2069;0.2134;0.1692;0.1062;0.0538
B120,M27204,1149,A035,1183,8.5,2,6,0.1181;0.2320;0.2949;0.2340;0.1210
B121,A035,1156,M27204,1190,8.5,2,8,0.0848;0.1358;0.1807;0.2009;0.1809;0.1334;0.0835
B122,M27204,1163,A035,1197,8.5,1,7,0.0633;0.1301;0.1996;0.2304;0.1942;0.1229;0.0595
B123,A035,1170,M27204,1204,8.5,4,10,0.0497;0.1193;0.2023;0.2440;0.2054;0.1244;0.0549
B124,M27204,1177,A035,1211,8.5,3,8,0.0701;0.1474;0.2256;0.2507;0.1955;0.1107
B125,A035,1184,M27204,1218,8.5,2,7,0.0548;0.1613;0.2746;0.2804;0.1675;0.0614
B126,M27204,1191,A035,1225,8.5,1,7,0.0598;0.1157;0.1796;0.2154;0.2019;0.1445;0.0831
B127,A035,1198,M27204,1232,8.5,1,8,0.0521;0.1022;0.1615;0.2003;0.1966;0.1505;0.0914;0.0454
B128,M27204,1205,A035,1239,8.5,4,9,0.1078;0.2010;0.2617;0.2305;0.1385;0.0605
B129,A035,1212,M27204,1246,8.5,4,9,0.1054;0.1861;0.2436;0.2302;0.1553;0.0794
B130,M27204,1219,A035,1253,8.5,1,7,0.0716;0.1319;0.1892;0.2161;0.1890;0.1301;0.0721
B131,A035,1226,M27204,1260,8.5,1,7,0.0478;0.1083;0.1824;0.2282;0.2132;0.1444;0.0757
B132,M27204,1233,A035,1267,8.5,2,7,0.0828;0.1752;0.2502;0.2488;0.1653;0.0777
B133,A035,1240,M27204,1274,8.5,3,8,0.1106;0.2035;0.2616;0.2280;0.1367;0.0596
B134,M27204,1247,A035,1281,8.5,2,9,0.0664;0.1170;0.1682;0.1946;0.1844;0.1386;0.0859;0.0449
B135,A035,1254,M27204,1288,8.5,2,7,0.1141;0.1969;0.2473;0.2237;0.1458;0.0722
B136,M27204,1261,A035,1295,8.5,1,7,0.0672;0.1268;0.1875;0.2169;0.1930;0.1338;0.0748
B137,A035,1268,M27204,1302,8.5,2,8,0.0840;0.1401;0.1883;0.2084;0.1793;0.1261;0.0738
B138,M27204,1275,A035,1309,8.5,3,11,0.0526;0.0896;0.1334;0.1641;0.1757;0.1536;0.1154;0.0737;0.0419
B139,A035,1282,M27204,1316,8.5,1,7,0.0494;0.1177;0.1993;0.2410;0.2074;0.1275;0.0577
B140,M27204,1289,A035,1323,8.5,1,8,0.0435;0.0971;0.1626;0.2082;0.2059;0.1535;0.0886;0.0406
B141,A035,1296,M27204,1330,8.5,2,9,0.0648;0.1155;0.1674;0.1956;0.1858;0.1397;0.0863;0.0449
B142,M27204,1303,A035,1337,8.5,1,7,0.0544;0.1160;0.1886;0.2284;0.2051;0.1377;0.0698
B143,A035,1310,M27204,1344,8.5,2,7,0.1032;0.1884;0.2486;0.2321;0.1532;0.0745
B144,M27204,1317,A035,1351,8.5,1,7,0.0620;0.1264;0.1955;0.2286;0.1962;0.1276;0.0637
B145,A035,1324,M27204,1358,8.5,2,8,0.0726;0.1433;0.2093;0.2295;0.1830;0.1110;0.0513
B146,M27204,1331,A035,1365,8.5,2,7,0.1131;0.1927;0.2430;0.2238;0.1507;0.0767
B147,A035,1338,M27204,1372,8.5,2,6,0.1129;0.2294;0.2967;0.2379;0.1231
B148,M27204,1345,A035,1379,8.5,2,7,0.1162;0.2095;0.2614;0.2229;0.1322;0.0578
B149,A035,1352,M27204,1386,8.5,1,7,0.0458;0.1054;0.1803;0.2290;0.2152;0.1471;0.0772
B150,M27204,1359,A035,1393,8.5,2,7,0.0851;0.1741;0.2462;0.2460;0.1667;0.0819
B151,A035,1366,M27204,1400,8.5,2,7,0.0965;0.1764;0.2369;0.2347;0.1659;0.0896
B152,M27204,1373,A035,1407,8.5,2,6,0.1303;0.2334;0.2830;0.2270;0.1263
