trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B62,M27204,703,A035,737,8.5,2,6,0.1170;0.2322;0.2962;0.2344;0.1202
B63,A035,711,M27204,745,8.5,2,7,0.1162;0.2080;0.2595;0.2229;0.1340;0.0594
B64,M27204,719,A035,753,8.5,2,10,0.0420;0.0796;0.1234;0.1616;0.1798;0.1643;0.1242;0.0804;0.0447
B65,A035,727,M27204,761,8.5,1,8,0.0511;0.0986;0.1560;0.1952;0.1957;0.1540;0.0985;0.0509
B66,M27204,735,A035,769,8.5,2,7,0.1044;0.1936;0.2555;0.2327;0.1466;0.0672
B67,A035,743,M27204,777,8.5,2,8,0.0880;0.1443;0.1917;0.2079;0.1762;0.1225;0.0694
B68,M27204,751,A035,785,8.5,2,6,0.1125;0.2297;0.2972;0.2379;0.1227
B69,A035,759,M27204,793,8.5,2,8,0.0878;0.1510;0.2021;0.2143;0.1741;0.1123;0.0584
B70,M27204,767,A035,801,8.5,2,6,0.1208;0.2283;0.2886;0.2341;0.1282
B71,A035,775,M27204,809,8.5,1,7,0.0476;0.1062;0.1791;0.2259;0.2134;0.1483;0.0795
B72,M27204,783,A035,817,8.5,1,7,0.0623;0.1286;0.1986;0.2308;0.1952;0.1241;0.0604
B73,A035,791,M27204,825,8.5,1,7,0.0648;0.1216;0.1811;0.2125;0.1966;0.1410;0.0824
B74,M27204,799,A035,833,8.5,2,9,0.0486;0.0985;0.1585;0.2000;0.1990;0.1540;0.0944;0.0470
B75,A035,807,M27204,841,8.5,2,7,0.0872;0.1702;0.2376;0.2408;0.1727;0.0915
B76,M27204,815,A035,849,8.5,1,7,0.0564;0.1099;0.1733;0.2131;0.2052;0.1520;0.0901
B77,A035,823,M27204,857,8.5,1,7,0.0581;0.1250;0.1986;0.2341;0.1989;0.1254;0.0599
B78,M27204,831,A035,865,8.5,2,7,0.0738;0.1661;0.2508;0.2561;0.1726;0.0806
B79,A035,839,M27204,873,8.5,2,7,0.0661;0.1457;0.2295;0.2556;0.1959;0.1072
B80,M27204,846,A035,880,8.5,1,8,0.0450;0.0948;0.1547;0.1983;0.2011;0.1577;0.0989;0.0495
B81,A035,853,M27204,887,8.5,2,7,0.0545;0.1355;0.2298;0.2665;0.2050;0.1087
B82,M27204,860,A035,894,8.5,2,7,0.0788;0.1639;0.2409;0.2481;0.1770;0.0913
B83,A035,867,M27204,901,8.5,2,6,0.1326;0.2354;0.2824;0.2251;0.1245
B84,M27204,874,A035,908,8.5,2,8,0.0710;0.1321;0.1908;0.2182;0.1891;0.1292;0.0696
B85,A035,881,M27204,915,8.5,2,7,0.1003;0.1849;0.2459;0.2344;0.1566;0.0779
B86,M27204,888,A035,922,8.5,2,6,0.0897;0.2167;0.3099;0.2564;0.1273
B87,A035,895,M27204,929,8.5,1,7,0.0577;0.1123;0.1763;0.2147;0.2042;0.1484;0.0864
B88,M27204,902,A035,936,8.5,3,10,0.0695;0.1094;0.1492;0.1741;0.1752;0.1479;0.1065;0.0682
B89,A035,909,M27204,943,8.5,2,7,0.1199;0.2090;0.2569;0.2200;0.1335;0.0607
B90,M27204,916,A035,950,8.5,2,7,0.0895;0.1952;0.2730;0.2463;0.1410;0.0550
B91,A035,923,M27204,957,8.5,2,8,0.0807;0.1415;0.1949;0.2150;0.1810;0.1209;0.0660
B92,M27204,930,A035,964,8.5,1,7,0.0492;0.1084;0.1803;0.2253;0.2114;0.1467;0.0787
B93,A035,937,M27204,971,8.5,2,6,0.1202;0.2307;0.2916;0.2333;0.1242
B94,M27204,944,A035,978,8.5,2,7,0.1055;0.1814;0.2365;0.2284;0.1605;0.0877
B95,A035,951,M27204,985,8.5,2,7,0.0745;0.1616;0.2437;0.2529;0.1784;0.0889
B96,M27204,958,A035,992,8.5,1,7,0.0596;0.1175;0.1831;0.2189;0.2016;0.1409;0.0784
B97,A035,965,M27204,999,8.5,2,8,0.0787;0.1324;0.1814;0.2046;0.1849;0.1352;0.0828
B98,M27204,972,A035,1006,8.5,2,7,0.0767;0.1877;0.2786;0.2583;0.1454;0.0533
B99,A035,979,M27204,1013,8.5,2,7,0.1152;0.2129;0.2683;0.2227;0.1280;0.0529
B100,M27204,986,A035,1020,8.5,2,7,0.0723;0.1641;0.2513;0.2573;0.1738;0.0812
B101,A035,993,M27204,1027,8.5,3,7,0.1259;0.2371;0.2909;0.2273;0.1188
B102,M27204,1000,A035,1034,8.5,2,9,0.0413;0.0890;0.1489;0.1958;0.2036;0.1632;0.1049;0.0533
B103,A035,1007,M27204,1041,8.5,2,7,0.0584;0.1430;0.2372;0.2660;0.1964;0.0990
B104,M27204,1014,A035,1048,8.5,1,7,0.0614;0.1282;0.1999;0.2325;0.1958;0.1232;0.0590
B105,A035,1022,M27204,1056,8.5,1,7,0.0507;0.1211;0.2033;0.2440;0.2043;0.1228;0.0538
B106,M27204,1030,A035,1064,8.5,3,8,0.1100;0.1977;0.2546;0.2281;0.1432;0.0664
B107,A035,1038,M27204,1072,8.5,1,7,0.0455;0.1083;0.1876;0.2356;0.2144;0.1405;0.0681
B108,M27204,1046,A035,1080,8.5,2,7,0.1157;0.1994;0.2484;0.2224;0.1437;0.0704
B109,A035,1054,M27204,1088,8.5,2,7,0.0816;0.1896;0.2747;0.2531;0.1457;0.0553
B110,M27204,1062,A035,1096,8.5,2,6,0.0958;0.2150;0.3007;0.2540;0.1345
B111,A035,1070,M27204,1104,8.5,2,6,0.0851;0.2035;0.2987;0.2673;0.1454
B112,M27204,1078,A035,1112,8.5,2,7,0.0804;0.1910;0.2782;0.2551;0.1427;0.0526
B113,A035,1086,M27204,1120,8.5,1,7,0.0543;0.1216;0.1990;0.2375;0.2026;0.1261;0.0589
B114,M27204,1094,A035,1128,8.5,2,7,0.0816;0.1877;0.2715;0.2532;0.1481;0.0579
B115,A035,1102,M27204,1136,8.5,3,11,0.0604;0.0979;0.1366;0.1649;0.1693;0.1471;0.1104;0.0716;0.0418
B116,M27204,1110,A035,1144,8.5,3,10,0.0437;0.0935;0.1536;0.1987;0.2025;0.1589;0.0995;0.0496
B117,A035,1118,M27204,1152,8.5,2,8,0.0910;0.1570;0.2091;0.2166;0.1702;0.1046;0.0515
B118,M27204,1126,A035,1160,8.5,2,7,0.0969;0.2031;0.2765;0.2387;0.1335;0.0513
B119,A035,1134,M27204,1168,8.5,2,9,0.0508;0.0926;0.1437;0.1814;0.1904;0.1610;0.1131;0.0670
B120,M27204,1141,A035,1175,8.5,2,8,0.0489;0.1082;0.1801;0.2258;0.2119;0.1466;0.0785
B121,A035,1148,M27204,1182,8.5,2,7,0.1013;0.1846;0.2444;0.2331;0.1572;0.0794
B122,M27204,1155,A035,1189,8.5,2,7,0.0730;0.1728;0.2628;0.2602;0.1631;0.0681
B123,A035,1162,M27204,1196,8.5,2,7,0.0519;0.1459;0.2526;0.2785;0.1889;0.0822
B124,M27204,1169,A035,1203,8.5,2,8,0.0531;0.1232;0.2045;0.2423;0.2023;0.1212;0.0534
B125,A035,1176,M27204,1210,8.5,3,10,0.0749;0.1173;0.1577;0.1792;0.1737;0.1401;0.0978;0.0593
B126,M27204,1183,A035,1217,8.5,1,7,0.0662;0.1243;0.1844;0.2148;0.1948;0.1375;0.0780
B127,A035,1190,M27204,1224,8.5,2,9,0.0506;0.0911;0.1406;0.1773;0.1895;0.1623;0.1173;0.0713
B128,M27204,1197,A035,1231,8.5,1,7,0.0479;0.1232;0.2123;0.2530;0.2036;0.1147;0.0453
B129,A035,1204,M27204,1238,8.5,2,8,0.0846;0.1532;0.2109;0.2214;0.1740;0.1055;0.0504
B130,M27204,1211,A035,1245,8.5,2,7,0.1085;0.1935;0.2508;0.2290;0.1476;0.0706
B131,A035,1218,M27204,1252,8.5,1,8,0.0449;0.0945;0.1539;0.1973;0.2006;0.1583;0.0999;0.0506
B132,M27204,1225,A035,1259,8.5,1,7,0.0480;0.1211;0.2090;0.2501;0.2048;0.1185;0.0485
B133,A035,1232,M27204,1266,8.5,2,8,0.0459;0.1174;0.2064;0.2506;0.2078;0.1215;0.0504
B134,M27204,1239,A035,1273,8.5,1,7,0.0722;0.1343;0.1925;0.2188;0.1873;0.1269;0.0680
B135,A035,1246,M27204,1280,8.5,2,7,0.1052;0.1774;0.2305;0.2271;0.1653;0.0945
B136,M27204,1253,A035,1287,8.5,1,7,0.0659;0.1244;0.1851;0.2157;0.1947;0.1370;0.0772
B137,A035,1260,M27204,1294,8.5,3,10,0.0727;0.1195;0.1635;0.1868;0.1774;0.1380;0.0905;0.0516
B138,M27204,1267,A035,1301,8.5,3,9,0.0780;0.1330;0.1835;0.2066;0.1850;0.1335;0.0804
B139,A035,1274,M27204,1308,8.5,2,8,0.0576;0.1333;0.2151;0.2470;0.1939;0.1088;0.0443
B140,M27204,1281,A035,1315,8.5,2,8,0.0463;0.1072;0.1830;0.2308;0.2142;0.1444;0.0741
B141,A035,1288,M27204,1322,8.5,2,6,0.1245;0.2376;0.2931;0.2277;0.1171
B142,M27204,1295,A035,1329,8.5,2,8,0.0477;0.1026;0.1704;0.2179;0.2136;0.1576;0.0902
B143,A035,1302,M27204,1336,8.5,2,8,0.0620;0.1189;0.1824;0.2161;0.1995;0.1407;0.0804
B144,M27204,1309,A035,1343,8.5,2,6,0.1128;0.2378;0.3056;0.2333;0.1105
B145,A035,1316,M27204,1350,8.5,3,9,0.0816;0.1488;0.2065;0.2216;0.1770;0.1105;0.0540
B146,M27204,1323,A035,1357,8.5,2,7,0.0984;0.1721;0.2281;0.2305;0.1717;0.0992
B147,A035,1330,M27204,1364,8.5,3,9,0.0440;0.1183;0.2129;0.2582;0.2077;0.1149;0.0440
B148,M27204,1337,A035,1371,8.5,1,7,0.0655;0.1273;0.1915;0.2217;0.1941;0.1311;0.0688
B149,A035,1344,M27204,1378,8.5,2,7,0.0882;0.1654;0.2303;0.2368;0.1783;0.1010
B150,M27204,1351,A035,1385,8.5,1,7,0.0483;0.1040;0.1715;0.2192;0.2127;0.1554;0.0889
B151,A035,1358,M27204,1392,8.5,2,9,0.0713;0.1229;0.1708;0.1949;0.1808;0.1339;0.0821;0.0433
B152,M27204,1365,A035,1399,8.5,2,7,0.0638;0.1639;0.2654;0.2695;0.1691;0.0683
B153,A035,1372,M27204,1406,8.5,2,7,0.0974;0.1761;0.2361;0.2338;0.1660;0.0906
B154,M27204,1379,A035,1413,8.5,1,8,0.0441;0.0938;0.1535;0.1982;0.2017;0.1588;0.0997;0.0502
