trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B61,A035,671,M27204,705,8.5,2,7,0.0667;0.1725;0.2734;0.2685;0.1588;0.0601
B62,M27204,678,A035,712,8.5,2,7,0.0669;0.1500;0.2352;0.2574;0.1911;0.0994
B63,A035,685,M27204,719,8.5,2,8,0.0787;0.1391;0.1937;0.2149;0.1824;0.1235;0.0677
B64,M27204,692,A035,726,8.5,1,7,0.0627;0.1271;0.1948;0.2272;0.1956;0.1280;0.0646
B65,A035,699,M27204,733,8.5,2,7,0.1042;0.1946;0.2573;0.2326;0.1456;0.0657
B66,M27204,706,A035,740,8.5,2,8,0.0894;0.1495;0.1986;0.2118;0.1741;0.1147;0.0619
B67,A035,713,M27204,747,8.5,2,9,0.0699;0.1184;0.1647;0.1891;0.1797;0.1391;0.0894;0.0497
B68,M27204,721,A035,755,8.5,4,10,0.0816;0.1333;0.1813;0.2031;0.1832;0.1344;0.0831
B69,A035,729,M27204,763,8.5,2,7,0.0626;0.1693;0.2758;0.2727;0.1604;0.0592
B70,M27204,737,A035,771,8.5,2,6,0.1150;0.2315;0.2976;0.2357;0.1202
B71,A035,745,M27204,779,8.5,3,8,0.0812;0.1736;0.2509;0.2501;0.1665;0.0777
B72,M27204,753,A035,787,8.5,2,10,0.0517;0.0904;0.1362;0.1686;0.1783;0.1542;0.1131;0.0697;0.0378
B73,A035,761,M27204,795,8.5,1,7,0.0513;0.1240;0.2075;0.2466;0.2018;0.1187;0.0501
B74,M27204,769,A035,803,8.5,1,7,0.0505;0.1087;0.1785;0.2225;0.2104;0.1478;0.0816
B75,A035,777,M27204,811,8.5,2,6,0.1083;0.2367;0.3097;0.2363;0.1090
B76,M27204,784,A035,818,8.5,2,9,0.0525;0.0929;0.1423;0.1781;0.1878;0.1606;0.1155;0.0703
B77,A035,791,M27204,825,8.5,2,9,0.0657;0.1158;0.1673;0.1946;0.1851;0.1394;0.0866;0.0455
B78,M27204,798,A035,832,8.5,2,7,0.0765;0.1696;0.2521;0.2550;0.1691;0.0777
B79,A035,805,M27204,839,8.5,1,7,0.0589;0.1212;0.1912;0.2267;0.2003;0.1337;0.0680
B80,M27204,812,A035,846,8.5,1,7,0.0466;0.1020;0.1714;0.2200;0.2152;0.1561;0.0887
B81,A035,819,M27204,853,8.5,1,7,0.0623;0.1264;0.1947;0.2273;0.1963;0.1282;0.0648
B82,M27204,826,A035,860,8.5,1,8,0.0415;0.0938;0.1582;0.2061;0.2073;0.1580;0.0922;0.0429
B83,A035,833,M27204,867,8.5,4,9,0.0854;0.1689;0.2381;0.2420;0.1737;0.0919
B84,M27204,841,A035,875,8.5,2,7,0.1026;0.1742;0.2283;0.2276;0.1693;0.0980
B85,A035,849,M27204,883,8.5,2,7,0.0754;0.1778;0.2665;0.2584;0.1579;0.0640
B86,M27204,857,A035,891,8.5,2,8,0.0898;0.1424;0.1866;0.2032;0.1757;0.1260;0.0763
B87,A035,865,M27204,899,8.5,4,9,0.0817;0.1701;0.2455;0.2484;0.1703;0.0840
B88,M27204,873,A035,907,8.5,2,7,0.1088;0.1846;0.2376;0.2260;0.1575;0.0855
B89,A035,881,M27204,915,8.5,3,9,0.0801;0.1447;0.2013;0.2196;0.1796;0.1155;0.0592
B90,M27204,889,A035,923,8.5,2,9,0.0530;0.1045;0.1645;0.2027;0.1967;0.1477;0.0880;0.0429
B91,A035,897,M27204,931,8.5,2,7,0.1044;0.1845;0.2410;0.2304;0.1574;0.0823
B92,M27204,904,A035,938,8.5,1,7,0.0602;0.1248;0.1958;0.2299;0.1980;0.1280;0.0633
B93,A035,911,M27204,945,8.5,2,7,0.0803;0.1822;0.2653;0.2536;0.1549;0.0637
B94,M27204,918,A035,952,8.5,1,7,0.0675;0.1314;0.1950;0.2238;0.1909;0.1264;0.0650
B95,A035,925,M27204,959,8.5,2,8,0.0833;0.1393;0.1887;0.2091;0.1799;0.1262;0.0735
B96,M27204,932,A035,966,8.5,2,7,0.1182;0.2160;0.2672;0.2205;0.1259;0.0522
B97,A035,939,M27204,973,8.5,2,9,0.0599;0.1067;0.1577;0.1895;0.1869;0.1480;0.0977;0.0536
B98,M27204,946,A035,980,8.5,2,9,0.0400;0.0903;0.1550;0.2047;0.2084;0.1609;0.0957;0.0450
B99,A035,953,M27204,987,8.5,2,8,0.0515;0.1102;0.1801;0.2231;0.2093;0.1461;0.0797
B100,M27204,961,A035,995,8.5,3,9,0.0850;0.1424;0.1917;0.2095;0.1783;0.1235;0.0696
B101,A035,969,M27204,1003,8.5,2,8,0.0730;0.1433;0.2082;0.2285;0.1829;0.1120;0.0521
B102,M27204,977,A035,1011,8.5,2,7,0.0817;0.1663;0.2396;0.2453;0.1756;0.0915
B103,A035,985,M27204,1019,8.5,1,7,0.0512;0.1222;0.2054;0.2443;0.2033;0.1212;0.0524
B104,M27204,993,A035,1027,8.5,2,7,0.1063;0.1956;0.2559;0.2310;0.1450;0.0662
B105,A035,1001,M27204,1035,8.5,1,8,0.0515;0.1041;0.1665;0.2059;0.1985;0.1475;0.0856;0.0404
B106,M27204,1009,A035,1043,8.5,2,6,0.1101;0.2221;0.2937;0.2418;0.1323
B107,A035,1017,M27204,1051,8.5,2,6,0.1121;0.2248;0.2940;0.2399;0.1292
B108,M27204,1025,A035,1059,8.5,1,7,0.0619;0.1228;0.1883;0.2219;0.1980;0.1348;0.0723
B109,A035,1033,M27204,1067,8.5,2,8,0.0846;0.1474;0.1999;0.2159;0.1766;0.1151;0.0605
B110,M27204,1041,A035,1075,8.5,2,9,0.0696;0.1159;0.1609;0.1856;0.1788;0.1410;0.0945;0.0537
B111,A035,1049,M27204,1083,8.5,2,7,0.0948;0.2009;0.2756;0.2407;0.1358;0.0522
B112,M27204,1057,A035,1091,8.5,1,7,0.0682;0.1305;0.1920;0.2203;0.1910;0.1296;0.0684
B113,A035,1065,M27204,1099,8.5,2,6,0.1047;0.2346;0.3112;0.2393;0.1102
B114,M27204,1073,A035,1107,8.5,1,7,0.0539;0.1187;0.1946;0.2329;0.2044;0.1315;0.0640
B115,A035,1081,M27204,1115,8.5,2,8,0.0601;0.1166;0.1801;0.2163;0.2016;0.1432;0.0821
B116,M27204,1089,A035,1123,8.5,1,8,0.0447;0.0934;0.1516;0.1961;0.1995;0.1596;0.1024;0.0527
B117,A035,1097,M27204,1131,8.5,1,7,0.0533;0.1093;0.1756;0.2174;0.2080;0.1503;0.0861
B118,M27204,1105,A035,1139,8.5,3,7,0.1384;0.2540;0.2952;0.2127;0.0997
B119,A035,1113,M27204,1147,8.5,2,7,0.0874;0.1688;0.2352;0.2398;0.1744;0.0944
B120,M27204,1121,A035,1155,8.5,1,7,0.0640;0.1231;0.1851;0.2171;0.1964;0.1374;0.0769
B121,A035,1129,M27204,1163,8.5,3,8,0.0608;0.1498;0.2454;0.2667;0.1881;0.0892
B122,M27204,1137,A035,1171,8.5,1,7,0.0709;0.1282;0.1842;0.2120;0.1906;0.1356;0.0785
B123,A035,1144,M27204,1178,8.5,2,7,0.0696;0.1585;0.2450;0.2575;0.1809;0.0885
B124,M27204,1151,A035,1185,8.5,2,10,0.0492;0.0878;0.1346;0.1673;0.1800;0.1564;0.1153;0.0709;0.0385
B125,A035,1158,M27204,1192,8.5,3,10,0.0740;0.1238;0.1702;0.1928;0.1784;0.1331;0.0830;0.0447
B126,M27204,1165,A035,1199,8.5,2,8,0.0783;0.1324;0.1820;0.2051;0.1854;0.1347;0.0821
B127,A035,1172,M27204,1206,8.5,1,7,0.0505;0.1173;0.1968;0.2372;0.2070;0.1303;0.0609
B128,M27204,1179,A035,1213,8.5,1,8,0.0537;0.1039;0.1612;0.1985;0.1947;0.1497;0.0919;0.0464
B129,A035,1186,M27204,1220,8.5,2,8,0.0896;0.1472;0.1935;0.2087;0.1749;0.1190;0.0671
B130,M27204,1193,A035,1227,8.5,1,8,0.0503;0.1033;0.1660;0.2067;0.1996;0.1481;0.0858;0.0402
B131,A035,1200,M27204,1234,8.5,2,8,0.0970;0.1580;0.2049;0.2102;0.1673;0.1068;0.0558
B132,M27204,1207,A035,1241,8.5,1,7,0.0599;0.1175;0.1827;0.2182;0.2014;0.1413;0.0790
B133,A035,1214,M27204,1248,8.5,1,7,0.0460;0.1044;0.1787;0.2280;0.2152;0.1490;0.0787
B134,M27204,1221,A035,1255,8.5,2,7,0.0980;0.1940;0.2615;0.2383;0.1452;0.0630
B135,A035,1228,M27204,1262,8.5,2,7,0.0860;0.1735;0.2440;0.2444;0.1679;0.0842
B136,M27204,1235,A035,1269,8.5,1,7,0.0519;0.1110;0.1804;0.2227;0.2088;0.1457;0.0795
B137,A035,1242,M27204,1276,8.5,1,7,0.0661;0.1232;0.1825;0.2131;0.1954;0.1389;0.0808
B138,M27204,1249,A035,1283,8.5,3,8,0.1077;0.1899;0.2469;0.2290;0.1515;0.0750
B139,A035,1256,M27204,1290,8.5,1,8,0.0480;0.0984;0.1587;0.2005;0.1995;0.1542;0.0942;0.0465
B140,M27204,1264,A035,1298,8.5,2,8,0.0611;0.1338;0.2114;0.2415;0.1919;0.1122;0.0481
B141,A035,1272,M27204,1306,8.5,2,9,0.0576;0.1033;0.1528;0.1860;0.1869;0.1521;0.1028;0.0585
B142,M27204,1280,A035,1314,8.5,1,7,0.0542;0.1088;0.1734;0.2151;0.2070;0.1525;0.0890
B143,A035,1288,M27204,1322,8.5,1,7,0.0602;0.1142;0.1760;0.2119;0.2019;0.1482;0.0876
B144,M27204,1296,A035,1330,8.5,1,7,0.0467;0.1110;0.1906;0.2363;0.2118;0.1377;0.0659
B145,A035,1304,M27204,1338,8.5,1,7,0.0519;0.1069;0.1724;0.2162;0.2091;0.1541;0.0894
B146,M27204,1312,A035,1346,8.5,2,7,0.0732;0.1893;0.2876;0.2620;0.1409;0.0470
B147,A035,1320,M27204,1354,8.5,3,9,0.0770;0.1455;0.2072;0.2250;0.1804;0.1115;0.0534
B148,M27204,1327,A035,1361,8.5,2,8,0.0622;0.1242;0.1916;0.2244;0.1976;0.1320;0.0680
B149,A035,1334,M27204,1368,8.5,2,8,0.0484;0.1104;0.1868;0.2314;0.2114;0.1411;0.0705
B150,M27204,1341,A035,1375,8.5,2,9,0.0403;0.0891;0.1524;0.2003;0.2062;0.1624;0.1005;0.0488
B151,A035,1348,M27204,1382,8.5,2,6,0.1178;0.2375;0.3005;0.2310;0.1132
B152,M27204,1355,A035,1389,8.5,1,7,0.0703;0.1312;0.1904;0.2179;0.1899;0.1297;0.0706
B153,A035,1362,M27204,1396,8.5,2,7,0.0926;0.1841;0.2533;0.2415;0.1564;0.0721
B154,M27204,1369,A035,1403,8.5,3,9,0.0686;0.1393;0.2080;0.2332;0.1863;0.1132;0.0514
B155,A035,1376,M27204,1410,8.5,1,7,0.0696;0.1274;0.1848;0.2134;0.1915;0.1356;0.0777
