trip_id,start_loc,start_time,end_loc,end_time,distance_km,energy_min_pct,energy_max_pct,energy_probabilities
B24,M27204,426,A035,460,8.5,2,7,0.0853;0.1930;0.2756;0.2504;0.1418;0.0539
B25,A035,433,M27204,467,8.5,2,9,0.0558;0.1019;0.1549;0.1902;0.1907;0.1515;0.1004;0.0546
B26,M27204,440,A035,474,8.5,2,8,0.0946;0.1536;0.1998;0.2084;0.1702;0.1123;0.0611
B27,A035,447,M27204,481,8.5,3,10,0.0729;0.1177;0.1597;0.1826;0.1760;0.1398;0.0955;0.0558
B28,M27204,454,A035,488,8.5,2,9,0.0577;0.1065;0.1601;0.1934;0.1897;0.1481;0.0944;0.0501
B29,A035,461,M27204,495,8.5,2,6,0.1130;0.2356;0.3031;0.2344;0.1139
B30,M27204,468,A035,502,8.5,2,7,0.0612;0.1594;0.2623;0.2713;0.1741;0.0717
B31,A035,475,M27204,509,8.5,2,8,0.0622;0.1302;0.2032;0.2342;0.1945;0.1199;0.0558
B32,M27204,483,A035,517,8.5,2,7,0.1190;0.2152;0.2661;0.2198;0.1270;0.0529
B33,A035,491,M27204,525,8.5,3,8,0.0838;0.1743;0.2483;0.2474;0.1663;0.0799
B34,M27204,499,A035,533,8.5,1,7,0.0461;0.1214;0.2133;0.2554;0.2051;0.1142;0.0445
B35,A035,507,M27204,541,8.5,2,6,0.1087;0.2270;0.2998;0.2412;0.1233
B36,M27204,515,A035,549,8.5,2,7,0.0922;0.1705;0.2324;0.2360;0.1726;0.0963
B37,A035,523,M27204,557,8.5,2,8,0.0841;0.1499;0.2048;0.2189;0.1757;0.1108;0.0558
B38,M27204,531,A035,565,8.5,2,7,0.0858;0.1825;0.2583;0.2476;0.1568;0.0690
B39,A035,539,M27204,573,8.5,2,7,0.0994;0.1852;0.2474;0.2351;0.1566;0.0763
B40,M27204,546,A035,580,8.5,2,8,0.0728;0.1346;0.1921;0.2183;0.1869;0.1269;0.0684
B41,A035,553,M27204,587,8.5,2,7,0.0843;0.1890;0.2704;0.2507;0.1472;0.0584
B42,M27204,560,A035,594,8.5,1,7,0.0511;0.1075;0.1751;0.2191;0.2098;0.1513;0.0861
B43,A035,567,M27204,601,8.5,1,7,0.0472;0.1144;0.1961;0.2410;0.2102;0.1312;0.0599
B44,M27204,574,A035,608,8.5,2,9,0.0431;0.0876;0.1417;0.1844;0.1982;0.1665;0.1143;0.0642
B45,A035,581,M27204,615,8.5,2,7,0.1034;0.1762;0.2291;0.2271;0.1677;0.0965
B46,M27204,588,A035,622,8.5,2,9,0.0633;0.1170;0.1719;0.2006;0.1880;0.1374;0.0815;0.0403
B47,A035,595,M27204,629,8.5,2,8,0.0948;0.1627;0.2147;0.2171;0.1663;0.0975;0.0469
B48,M27204,602,A035,636,8.5,2,7,0.1092;0.1964;0.2535;0.2287;0.1448;0.0674
B49,A035,609,M27204,643,8.5,2,9,0.0440;0.0904;0.1456;0.1892;0.1981;0.1638;0.1092;0.0597
B50,M27204,616,A035,650,8.5,2,7,0.0649;0.1466;0.2330;0.2582;0.1941;0.1032
B51,A035,623,M27204,657,8.5,2,7,0.1110;0.1979;0.2533;0.2271;0.1437;0.0670
B52,M27204,630,A035,664,8.5,2,7,0.0754;0.1801;0.2694;0.2587;0.1550;0.0614
B53,A035,637,M27204,671,8.5,1,7,0.0621;0.1241;0.1903;0.2234;0.1973;0.1334;0.0694
B54,M27204,644,A035,678,8.5,1,7,0.0444;0.1120;0.1980;0.2456;0.2135;0.1294;0.0571
B55,A035,651,M27204,685,8.5,2,7,0.0935;0.1711;0.2317;0.2349;0.1723;0.0965
B56,M27204,658,A035,692,8.5,2,7,0.0835;0.1604;0.2283;0.2397;0.1832;0.1049
B57,A035,665,M27204,699,8.5,2,8,0.0740;0.1411;0.2031;0.2254;0.1838;0.1155;0.0571
B58,M27204,672,A035,706,8.5,2,9,0.0790;0.1288;0.1724;0.1928;0.1743;0.1295;0.0799;0.0433
B59,A035,679,M27204,713,8.5,2,9,0.0728;0.1230;0.1694;0.1928;0.1793;0.1338;0.0840;0.0449
B60,M27204,686,A035,720,8.5,2,7,0.0865;0.1861;0.2625;0.2477;0.1525;0.0647
B61,A035,693,M27204,727,8.5,2,9,0.0485;0.1016;0.1651;0.2072;0.2010;0.1495;0.0867;0.0404
B62,M27204,700,A035,734,8.5,2,7,0.0560;0.1391;0.2332;0.2666;0.2011;0.1040
B63,A035,707,M27204,741,8.5,2,7,0.0550;0.1336;0.2254;0.2642;0.2074;0.1144
B64,M27204,714,A035,748,8.5,2,9,0.0435;0.0907;0.1472;0.1913;0.1999;0.1634;0.1071;0.0569
B65,A035,721,M27204,755,8.5,2,8,0.0923;0.1463;0.1896;0.2047;0.1736;0.1218;0.0717
B66,M27204,728,A035,762,8.5,2,9,0.0540;0.0970;0.1481;0.1840;0.1883;0.1572;0.1087;0.0627
B67,A035,735,M27204,769,8.5,1,7,0.0440;0.1131;0.2014;0.2488;0.2121;0.1267;0.0539
B68,M27204,742,A035,776,8.5,1,7,0.0638;0.1303;0.1996;0.2298;0.1937;0.1230;0.0598
B69,A035,749,M27204,783,8.5,2,7,0.1094;0.1823;0.2342;0.2248;0.1595;0.0898
B70,M27204,756,A035,790,8.5,2,9,0.0765;0.1247;0.1698;0.1912;0.1766;0.1321;0.0835;0.0456
B71,A035,763,M27204,797,8.5,2,7,0.0800;0.1868;0.2732;0.2547;0.1482;0.0571
B72,M27204,770,A035,804,8.5,2,7,0.1112;0.2043;0.2617;0.2272;0.1362;0.0594
B73,A035,777,M27204,811,8.5,3,8,0.1048;0.1804;0.2356;0.2291;0.1613;0.0888
B74,M27204,784,A035,818,8.5,2,9,0.0582;0.1022;0.1501;0.1841;0.1854;0.1530;0.1054;0.0616
B75,A035,791,M27204,825,8.5,2,7,0.0683;0.1452;0.2257;0.2528;0.1969;0.1111
B76,M27204,798,A035,832,8.5,3,9,0.0840;0.1367;0.1836;0.2043;0.1805;0.1309;0.0800
B77,A035,805,M27204,839,8.5,2,6,0.1075;0.2269;0.3007;0.2417;0.1232
B78,M27204,812,A035,846,8.5,2,7,0.1086;0.2091;0.2713;0.2291;0.1298;0.0521
B79,A035,819,M27204,853,8.5,4,11,0.0672;0.1166;0.1655;0.1913;0.1820;0.1403;0.0890;0.0481
B80,M27204,826,A035,860,8.5,2,8,0.0470;0.1006;0.1675;0.2160;0.2145;0.1605;0.0939
B81,A035,833,M27204,867,8.5,1,8,0.0447;0.0986;0.1639;0.2095;0.2051;0.1518;0.0870;0.0394
B82,M27204,841,A035,875,8.5,2,8,0.0573;0.1263;0.2030;0.2378;0.1986;0.1215;0.0555
B83,A035,849,M27204,883,8.5,1,8,0.0442;0.0983;0.1633;0.2086;0.2057;0.1522;0.0877;0.0400
B84,M27204,857,A035,891,8.5,1,7,0.0597;0.1215;0.1912;0.2261;0.1997;0.1336;0.0682
B85,A035,865,M27204,899,8.5,2,6,0.1052;0.2150;0.2908;0.2488;0.1402
B86,M27204,873,A035,907,8.5,1,7,0.0637;0.1241;0.1874;0.2196;0.1962;0.1352;0.0738
B87,A035,881,M27204,915,8.5,2,8,0.0450;0.1150;0.2036;0.2501;0.2101;0.1243;0.0519
B88,M27204,889,A035,923,8.5,3,9,0.0552;0.1316;0.2158;0.2499;0.1958;0.1085;0.0432
B89,A035,897,M27204,931,8.5,2,7,0.0884;0.1833;0.2555;0.2449;0.1569;0.0710
B90,M27204,905,A035,939,8.5,1,7,0.0455;0.1138;0.1988;0.2447;0.2119;0.1284;0.0569
B91,A035,913,M27204,947,8.5,2,8,0.0619;0.1255;0.1939;0.2270;0.1971;0.1292;0.0654
B92,M27204,921,A035,955,8.5,2,7,0.0955;0.1810;0.2449;0.2373;0.1606;0.0807
B93,A035,929,M27204,963,8.5,1,7,0.0437;0.1136;0.2037;0.2509;0.2116;0.1247;0.0518
B94,M27204,937,A035,971,8.5,2,8,0.0687;0.1369;0.2027;0.2292;0.1882;0.1175;0.0568
B95,A035,945,M27204,979,8.5,1,7,0.0614;0.1250;0.1936;0.2268;0.1977;0.1300;0.0655
B96,M27204,953,A035,987,8.5,1,7,0.0581;0.1285;0.2046;0.2385;0.1971;0.1195;0.0537
B97,A035,960,M27204,994,8.5,1,7,0.0546;0.1127;0.1820;0.2215;0.2066;0.1438;0.0788
B98,M27204,967,A035,1001,8.5,2,7,0.0941;0.1845;0.2512;0.2398;0.1565;0.0739
B99,A035,974,M27204,1008,8.5,2,8,0.0865;0.1470;0.1970;0.2130;0.1761;0.1171;0.0633
B100,M27204,981,A035,1015,8.5,2,7,0.0841;0.1671;0.2382;0.2433;0.1750;0.0923
B101,A035,988,M27204,1022,8.5,2,7,0.0950;0.1756;0.2365;0.2356;0.1671;0.0902
B102,M27204,995,A035,1029,8.5,2,8,0.0491;0.1254;0.2148;0.2538;0.2015;0.1119;0.0435
B103,A035,1002,M27204,1036,8.5,2,8,0.0877;0.1398;0.1844;0.2035;0.1771;0.1288;0.0787
B104,M27204,1009,A035,1043,8.5,2,8,0.0791;0.1326;0.1819;0.2046;0.1848;0.1346;0.0824
B105,A035,1016,M27204,1050,8.5,2,8,0.0488;0.1105;0.1863;0.2303;0.2107;0.1415;0.0719
B106,M27204,1024,A035,1058,8.5,2,7,0.1073;0.1895;0.2468;0.2294;0.1518;0.0752
B107,A035,1032,M27204,1066,8.5,2,8,0.0636;0.1221;0.1839;0.2161;0.1973;0.1387;0.0783
B108,M27204,1040,A035,1074,8.5,3,11,0.0489;0.0808;0.1171;0.1481;0.1640;0.1571;0.1300;0.0938;0.0602
B109,A035,1048,M27204,1082,8.5,2,6,0.1070;0.2452;0.3185;0.2319;0.0974
B110,M27204,1056,A035,1090,8.5,1,7,0.0628;0.1185;0.1795;0.2128;0.1988;0.1437;0.0839
B111,A035,1064,M27204,1098,8.5,2,6,0.1239;0.2372;0.2932;0.2283;0.1174
B112,M27204,1072,A035,1106,8.5,1,7,0.0552;0.1096;0.1744;0.2152;0.2063;0.1511;0.0882
B113,A035,1080,M27204,1114,8.5,1,7,0.0555;0.1105;0.1757;0.2157;0.2061;0.1496;0.0869
B114,M27204,1087,A035,1121,8.5,2,8,0.0857;0.1376;0.1817;0.2019;0.1793;0.1320;0.0818
B115,A035,1094,M27204,1128,8.5,1,7,0.0436;0.1152;0.2076;0.2541;0.2099;0.1210;0.0486
B116,M27204,1101,A035,1135,8.5,2,9,0.0670;0.1202;0.1723;0.1992;0.1846;0.1354;0.0807;0.0406
B117,A035,1108,M27204,1142,8.5,1,8,0.0497;0.0990;0.1587;0.1999;0.1981;0.1535;0.0944;0.0467
B118,M27204,1115,A035,1149,8.5,3,7,0.1272;0.2389;0.2914;0.2255;0.1170
B119,A035,1122,M27204,1156,8.5,3,8,0.0901;0.1707;0.2351;0.2380;0.1727;0.0934
B120,M27204,1129,A035,1163,8.5,3,10,0.0603;0.1129;0.1678;0.1998;0.1897;0.1416;0.0851;0.0428
B121,A035,1136,M27204,1170,8.5,1,7,0.0529;0.1199;0.1981;0.2371;0.2044;0.1278;0.0598
B122,M27204,1143,A035,1177,8.5,3,10,0.0428;0.0937;0.1557;0.2021;0.2043;0.1587;0.0963;0.0464
B123,A035,1150,M27204,1184,8.5,1,8,0.0467;0.0915;0.1450;0.1853;0.1951;0.1626;0.1112;0.0626
B124,M27204,1157,A035,1191,8.5,2,8,0.0428;0.1078;0.1939;0.2441;0.2162;0.1347;0.0605
B125,A035,1164,M27204,1198,8.5,3,8,0.0798;0.1738;0.2537;0.2520;0.1656;0.0751
B126,M27204,1171,A035,1205,8.5,1,7,0.0484;0.1182;0.2021;0.2445;0.2069;0.1251;0.0548
B127,A035,1178,M27204,1212,8.5,1,8,0.0540;0.1026;0.1583;0.1954;0.1933;0.1510;0.0956;0.0498
B128,M27204,1185,A035,1219,8.5,2,7,0.0822;0.1784;0.2561;0.2508;0.1608;0.0717
B129,A035,1192,M27204,1226,8.5,2,9,0.0600;0.1098;0.1634;0.1949;0.1886;0.1450;0.0908;0.0475
B130,M27204,1199,A035,1233,8.5,3,10,0.0655;0.1098;0.1539;0.1818;0.1804;0.1469;0.1016;0.0601
B131,A035,1206,M27204,1240,8.5,3,9,0.0889;0.1442;0.1907;0.2068;0.1755;0.1226;0.0713
B132,M27204,1213,A035,1247,8.5,2,6,0.1125;0.2216;0.2904;0.2410;0.1345
B133,A035,1220,M27204,1254,8.5,2,7,0.0694;0.1692;0.2625;0.2637;0.1658;0.0694
B134,M27204,1227,A035,1261,8.5,2,7,0.0873;0.1903;0.2682;0.2477;0.1470;0.0595
B135,A035,1234,M27204,1268,8.5,2,6,0.0918;0.2122;0.3013;0.2574;0.1373
B136,M27204,1241,A035,1275,8.5,1,7,0.0647;0.1308;0.1987;0.2285;0.1932;0.1234;0.0607
B137,A035,1248,M27204,1282,8.5,2,7,0.0720;0.1885;0.2880;0.2633;0.1413;0.0469
B138,M27204,1255,A035,1289,8.5,1,7,0.0555;0.1221;0.1988;0.2361;0.2018;0.1262;0.0595
B139,A035,1263,M27204,1297,8.5,1,7,0.0460;0.1139;0.1983;0.2441;0.2117;0.1288;0.0572
B140,M27204,1271,A035,1305,8.5,2,9,0.0605;0.1061;0.1554;0.1868;0.1858;0.1486;0.1005;0.0563
B141,A035,1279,M27204,1313,8.5,2,7,0.1060;0.1767;0.2283;0.2254;0.1668;0.0968
B142,M27204,1287,A035,1321,8.5,2,7,0.0541;0.1365;0.2325;0.2680;0.2032;0.1057
B143,A035,1295,M27204,1329,8.5,1,7,0.0551;0.1132;0.1815;0.2208;0.2058;0.1441;0.0795
B144,M27204,1303,A035,1337,8.5,2,6,0.1260;0.2278;0.2817;0.2316;0.1329
B145,A035,1311,M27204,1345,8.5,1,7,0.0684;0.1316;0.1934;0.2219;0.1903;0.1274;0.0670
B146,M27204,1319,A035,1353,8.5,2,7,0.1126;0.2122;0.2697;0.2250;0.1282;0.0523
B147,A035,1326,M27204,1360,8.5,2,8,0.0563;0.1183;0.1900;0.2272;0.2030;0.1359;0.0693
B148,M27204,1333,A035,1367,8.5,2,8,0.0909;0.1519;0.2000;0.2106;0.1724;0.1133;0.0609
B149,A035,1340,M27204,1374,8.5,2,7,0.0862;0.1676;0.2354;0.2406;0.1753;0.0949
B150,M27204,1347,A035,1381,8.5,2,7,0.0902;0.1836;0.2546;0.2432;0.1567;0.0717
B151,A035,1354,M27204,1388,8.5,2,7,0.1090;0.1831;0.2355;0.2254;0.1591;0.0879
B152,M27204,1361,A035,1395,8.5,2,7,0.0690;0.1601;0.2498;0.2600;0.1777;0.0834
B153,A035,1368,M27204,1402,8.5,1,7,0.0556;0.1156;0.1852;0.2239;0.2047;0.1400;0.0750
B154,M27204,1375,A035,1409,8.5,2,7,0.0533;0.1471;0.2518;0.2766;0.1882;0.0830
